Order#,Style#,fStyle#,Customer,Ordered,Picked/Shipped,Open,Order Date,Quoted Date,Ship Date,Price,Status
ORD010239,STY0144,FSTY0189,Customer46,152,614,41,2025-07-11,2025-07-21,2025-07-21,72.18,Partial
ORD010240,STY0261,FSTY0300,Customer50,931,887,52,2025-01-19,2025-01-26,2025-01-26,40.93,Partial
ORD010241,STY0206,FSTY0134,Customer04,664,727,42,2025-01-27,2025-02-02,2025-02-02,12.9,Shipped
ORD010242,STY0061,FSTY0040,Customer39,688,653,4,2025-03-23,2025-04-18,2025-04-18,137.49,Complete
ORD010243,STY0016,FSTY0287,Customer10,565,87,62,2024-12-15,2024-12-21,2024-12-21,26.2,Open
ORD010244,STY0144,FSTY0168,Customer39,558,649,55,2025-03-18,2025-03-28,2025-03-28,57.03,Complete
ORD010245,STY0253,FSTY0061,Customer11,979,275,41,2025-04-03,2025-04-09,2025-04-09,86.07,Partial
ORD010246,STY0036,FSTY0044,Customer31,783,233,78,2024-10-27,2024-10-30,2024-10-30,180.87,Complete
ORD010247,STY0125,FSTY0214,Customer39,57,116,91,2024-09-02,2024-09-04,2024-09-04,166.29,Open
ORD010248,STY0258,FSTY0069,Customer22,667,761,41,2025-05-11,2025-05-16,2025-05-16,110.7,Open
ORD010249,STY0154,FSTY0178,Customer44,662,337,90,2025-01-14,2025-01-20,2025-01-20,54.59,Partial
ORD010250,STY0254,FSTY0216,Customer26,327,467,80,2025-08-23,2025-08-28,2025-08-28,12.39,Open
ORD010251,STY0176,FSTY0097,Customer39,557,591,12,2024-09-21,2024-09-22,2024-09-22,130.82,Complete
ORD010252,STY0084,FSTY0197,Customer20,262,732,85,2024-10-14,2024-10-24,2024-10-24,180.92,Partial
ORD010253,STY0171,FSTY0115,Customer48,270,48,97,2025-03-28,2025-04-03,2025-04-03,14.84,Open
ORD010254,STY0096,FSTY0272,Customer25,259,761,59,2024-11-05,2024-11-29,2024-11-29,162.15,Complete
ORD010255,STY0146,FSTY0151,Customer17,643,483,71,2024-12-06,2024-12-12,2024-12-12,67.9,Complete
ORD010256,STY0054,FSTY0158,Customer33,839,38,77,2025-05-18,2025-06-07,2025-06-07,193.8,Open
ORD010257,STY0262,FSTY0088,Customer34,161,771,20,2024-10-20,2024-11-08,2024-11-08,57.9,Open
ORD010258,STY0159,FSTY0014,Customer14,650,541,0,2025-03-02,2025-03-31,2025-03-31,193.42,Complete
ORD010259,STY0206,FSTY0068,Customer19,499,213,30,2025-05-16,2025-06-02,2025-06-02,128.23,Partial
ORD010260,STY0139,FSTY0189,Customer39,320,15,91,2025-05-15,2025-06-14,2025-06-14,103.1,Shipped
ORD010261,STY0062,FSTY0187,Customer28,918,885,76,2024-10-07,2024-10-15,2024-10-15,185.45,Partial
ORD010262,STY0040,FSTY0110,Customer23,90,129,5,2024-12-28,2025-01-09,2025-01-09,69.73,Shipped
ORD010263,STY0203,FSTY0177,Customer21,383,760,31,2024-12-06,2024-12-31,2024-12-31,83.27,Shipped
ORD010264,STY0218,FSTY0068,Customer06,946,123,63,2025-03-18,2025-04-17,2025-04-17,140.01,Shipped
ORD010265,STY0070,FSTY0071,Customer19,997,586,98,2025-05-16,2025-06-11,2025-06-11,35.29,Open
ORD010266,STY0055,FSTY0140,Customer04,449,535,44,2025-02-03,2025-02-26,2025-02-26,60.91,Open
ORD010267,STY0018,FSTY0210,Customer23,908,521,13,2024-12-06,2024-12-25,2024-12-25,103.09,Shipped
ORD010268,STY0268,FSTY0121,Customer06,685,767,39,2025-08-11,2025-08-20,2025-08-20,196.41,Complete
ORD010269,STY0108,FSTY0113,Customer02,103,16,27,2025-02-24,2025-03-03,2025-03-03,159.27,Complete
ORD010270,STY0140,FSTY0085,Customer36,514,79,16,2025-01-04,2025-01-21,2025-01-21,17.65,Open
ORD010271,STY0272,FSTY0223,Customer12,188,182,76,2025-07-24,2025-08-20,2025-08-20,14.19,Shipped
ORD010272,STY0297,FSTY0090,Customer46,321,771,33,2025-07-30,2025-08-21,2025-08-21,123.94,Open
ORD010273,STY0241,FSTY0086,Customer11,68,495,40,2025-01-21,2025-02-10,2025-02-10,108.22,Open
ORD010274,STY0038,FSTY0152,Customer43,595,531,20,2024-09-20,2024-09-21,2024-09-21,180.86,Open
ORD010275,STY0266,FSTY0210,Customer34,934,107,73,2025-04-21,2025-05-09,2025-05-09,166.08,Shipped
ORD010276,STY0053,FSTY0153,Customer06,89,428,17,2025-04-06,2025-04-22,2025-04-22,45.22,Open
ORD010277,STY0295,FSTY0224,Customer03,50,249,9,2025-07-11,2025-07-12,2025-07-12,177.09,Shipped
ORD010278,STY0191,FSTY0167,Customer04,803,412,89,2025-02-06,2025-02-24,2025-02-24,159.32,Open
ORD010279,STY0069,FSTY0214,Customer22,621,347,16,2025-07-20,2025-08-06,2025-08-06,96.94,Partial
ORD010280,STY0221,FSTY0081,Customer10,617,557,39,2025-01-09,2025-02-07,2025-02-07,37.91,Open
ORD010281,STY0042,FSTY0283,Customer46,324,879,13,2025-03-28,2025-04-26,2025-04-26,77.91,Partial
ORD010282,STY0044,FSTY0294,Customer07,604,348,97,2025-04-17,2025-05-08,2025-05-08,157.33,Complete
ORD010283,STY0247,FSTY0034,Customer27,466,587,33,2024-12-21,2025-01-11,2025-01-11,96.71,Complete
ORD010284,STY0028,FSTY0164,Customer27,408,351,35,2024-10-05,2024-10-16,2024-10-16,15.6,Open
ORD010285,STY0126,FSTY0278,Customer43,933,452,5,2025-04-15,2025-04-22,2025-04-22,147.09,Shipped
ORD010286,STY0010,FSTY0266,Customer47,283,745,18,2025-06-24,2025-06-30,2025-06-30,57.19,Open
ORD010287,STY0086,FSTY0269,Customer07,227,556,20,2025-05-06,2025-05-19,2025-05-19,76.65,Complete
ORD010288,STY0262,FSTY0248,Customer04,693,443,91,2025-04-19,2025-05-19,2025-05-19,181.01,Open
ORD010289,STY0251,FSTY0213,Customer33,242,567,2,2025-04-02,2025-04-07,2025-04-07,194.42,Complete
ORD010290,STY0016,FSTY0259,Customer03,267,235,41,2025-04-11,2025-05-01,2025-05-01,196.04,Complete
ORD010291,STY0151,FSTY0042,Customer04,699,380,73,2025-05-14,2025-06-02,2025-06-02,169.1,Partial
ORD010292,STY0130,FSTY0196,Customer36,885,552,88,2025-05-16,2025-06-02,2025-06-02,158.38,Shipped
ORD010293,STY0127,FSTY0161,Customer04,709,202,1,2025-04-22,2025-04-28,2025-04-28,131.93,Shipped
ORD010294,STY0076,FSTY0226,Customer05,764,281,86,2024-11-12,2024-12-07,2024-12-07,68.91,Partial
ORD010295,STY0037,FSTY0009,Customer02,569,317,64,2025-08-20,2025-09-16,2025-09-16,30.67,Shipped
ORD010296,STY0118,FSTY0160,Customer37,665,249,2,2025-05-11,2025-05-13,2025-05-13,13.65,Partial
ORD010297,STY0262,FSTY0029,Customer32,902,189,35,2025-02-12,2025-03-08,2025-03-08,130.91,Complete
ORD010298,STY0113,FSTY0105,Customer36,233,682,90,2025-07-30,2025-08-18,2025-08-18,43.9,Shipped
ORD010299,STY0226,FSTY0052,Customer01,624,574,48,2025-01-12,2025-01-30,2025-01-30,39.81,Complete
ORD010300,STY0195,FSTY0179,Customer10,607,524,30,2024-09-07,2024-09-16,2024-09-16,11.07,Complete
ORD010301,STY0147,FSTY0162,Customer22,497,873,36,2025-03-07,2025-04-01,2025-04-01,34.09,Shipped
ORD010302,STY0193,FSTY0031,Customer27,280,186,93,2025-01-07,2025-01-11,2025-01-11,44.39,Open
ORD010303,STY0152,FSTY0163,Customer34,327,106,96,2024-11-29,2024-12-01,2024-12-01,174.9,Partial
ORD010304,STY0120,FSTY0069,Customer19,184,748,10,2024-09-03,2024-09-20,2024-09-20,74.66,Shipped
ORD010305,STY0109,FSTY0212,Customer01,359,544,68,2024-09-19,2024-09-29,2024-09-29,26.02,Open
ORD010306,STY0296,FSTY0204,Customer05,811,770,10,2025-08-11,2025-09-04,2025-09-04,124.71,Shipped
ORD010307,STY0235,FSTY0095,Customer23,638,181,83,2025-02-05,2025-02-22,2025-02-22,156.8,Complete
ORD010308,STY0106,FSTY0155,Customer28,273,510,36,2024-11-26,2024-12-03,2024-12-03,171.42,Complete
ORD010309,STY0083,FSTY0263,Customer24,331,309,97,2024-09-16,2024-09-18,2024-09-18,110.94,Partial
ORD010310,STY0019,FSTY0095,Customer36,631,39,82,2025-02-10,2025-03-04,2025-03-04,62.13,Partial
ORD010311,STY0059,FSTY0124,Customer39,587,396,13,2024-11-09,2024-11-16,2024-11-16,152.36,Complete
ORD010312,STY0210,FSTY0149,Customer24,454,532,27,2025-01-15,2025-02-14,2025-02-14,162.37,Shipped
ORD010313,STY0229,FSTY0197,Customer01,932,811,68,2025-07-18,2025-07-25,2025-07-25,160.91,Partial
ORD010314,STY0005,FSTY0146,Customer43,895,209,19,2024-12-10,2024-12-16,2024-12-16,167.65,Shipped
ORD010315,STY0207,FSTY0129,Customer29,960,389,74,2024-12-17,2024-12-25,2024-12-25,127.74,Shipped
ORD010316,STY0173,FSTY0086,Customer19,683,557,80,2024-12-18,2024-12-31,2024-12-31,74.43,Shipped
ORD010317,STY0109,FSTY0107,Customer35,321,46,43,2024-11-01,2024-11-25,2024-11-25,171.23,Complete
ORD010318,STY0124,FSTY0175,Customer50,375,214,92,2024-11-16,2024-12-16,2024-12-16,42.73,Partial
ORD010319,STY0132,FSTY0104,Customer09,501,130,18,2024-10-27,2024-11-01,2024-11-01,113.93,Partial
ORD010320,STY0146,FSTY0268,Customer20,513,435,87,2025-02-02,2025-02-11,2025-02-11,195.56,Complete
ORD010321,STY0205,FSTY0095,Customer13,280,298,15,2025-06-04,2025-06-15,2025-06-15,61.64,Complete
ORD010322,STY0080,FSTY0085,Customer50,706,353,23,2025-08-20,2025-09-04,2025-09-04,64.79,Partial
ORD010323,STY0051,FSTY0227,Customer08,164,736,96,2024-10-15,2024-11-05,2024-11-05,35.05,Complete
ORD010324,STY0019,FSTY0203,Customer19,154,333,56,2025-03-24,2025-03-28,2025-03-28,181.86,Shipped
ORD010325,STY0041,FSTY0251,Customer35,389,898,45,2024-11-28,2024-12-20,2024-12-20,169.5,Complete
ORD010326,STY0068,FSTY0173,Customer37,684,437,3,2025-02-10,2025-03-02,2025-03-02,176.37,Complete
ORD010327,STY0094,FSTY0137,Customer33,870,87,52,2024-12-22,2025-01-18,2025-01-18,28.12,Complete
ORD010328,STY0020,FSTY0018,Customer35,805,23,36,2025-08-09,2025-08-23,2025-08-23,115.74,Partial
ORD010329,STY0178,FSTY0061,Customer03,977,531,29,2025-04-03,2025-04-10,2025-04-10,51.39,Complete
ORD010330,STY0139,FSTY0239,Customer20,561,745,39,2025-01-29,2025-02-20,2025-02-20,86.08,Complete
ORD010331,STY0094,FSTY0124,Customer36,190,447,61,2025-06-05,2025-06-14,2025-06-14,128.67,Open
ORD010332,STY0005,FSTY0135,Customer02,463,225,19,2024-10-12,2024-11-05,2024-11-05,193.51,Shipped
ORD010333,STY0103,FSTY0235,Customer05,190,592,61,2025-06-06,2025-06-30,2025-06-30,105.03,Shipped
ORD010334,STY0205,FSTY0165,Customer27,374,658,82,2025-08-03,2025-08-31,2025-08-31,142.09,Complete
ORD010335,STY0186,FSTY0122,Customer48,127,284,43,2024-10-13,2024-10-19,2024-10-19,123.17,Open
ORD010336,STY0289,FSTY0113,Customer24,878,573,98,2024-11-01,2024-11-07,2024-11-07,76.84,Partial
ORD010337,STY0195,FSTY0113,Customer12,429,26,24,2025-03-06,2025-03-11,2025-03-11,129.9,Shipped
ORD010338,STY0294,FSTY0285,Customer34,456,229,41,2024-11-19,2024-12-05,2024-12-05,188.23,Complete
ORD010339,STY0150,FSTY0117,Customer22,811,146,23,2024-11-21,2024-12-04,2024-12-04,198.29,Open
ORD010340,STY0084,FSTY0151,Customer16,282,857,16,2025-01-19,2025-01-22,2025-01-22,56.43,Partial
ORD010341,STY0258,FSTY0176,Customer46,775,443,64,2024-08-31,2024-09-29,2024-09-29,143.72,Shipped
ORD010342,STY0260,FSTY0225,Customer40,680,574,84,2025-02-23,2025-03-02,2025-03-02,17.01,Shipped
ORD010343,STY0276,FSTY0113,Customer44,835,350,15,2025-05-01,2025-05-08,2025-05-08,98.64,Partial
ORD010344,STY0069,FSTY0246,Customer04,391,807,92,2025-02-20,2025-03-06,2025-03-06,160.91,Complete
ORD010345,STY0139,FSTY0088,Customer08,273,518,70,2024-11-14,2024-11-17,2024-11-17,143.63,Shipped
ORD010346,STY0238,FSTY0203,Customer17,850,803,35,2025-02-02,2025-02-20,2025-02-20,149.77,Shipped
ORD010347,STY0020,FSTY0028,Customer21,760,331,100,2025-02-08,2025-02-15,2025-02-15,47.93,Partial
ORD010348,STY0069,FSTY0222,Customer05,959,393,65,2025-07-03,2025-07-27,2025-07-27,167.74,Complete
ORD010349,STY0067,FSTY0244,Customer42,613,61,76,2024-10-26,2024-10-27,2024-10-27,65.6,Partial
ORD010350,STY0229,FSTY0241,Customer42,587,40,24,2024-09-18,2024-09-26,2024-09-26,126.0,Open
ORD010351,STY0092,FSTY0014,Customer06,109,590,96,2024-11-23,2024-11-26,2024-11-26,61.08,Complete
ORD010352,STY0106,FSTY0104,Customer20,454,528,32,2025-02-18,2025-03-05,2025-03-05,156.9,Shipped
ORD010353,STY0254,FSTY0005,Customer36,445,593,45,2025-02-11,2025-02-17,2025-02-17,194.92,Complete
ORD010354,STY0143,FSTY0002,Customer37,564,105,17,2024-10-21,2024-11-20,2024-11-20,45.55,Shipped
ORD010355,STY0069,FSTY0209,Customer13,697,209,50,2025-01-10,2025-01-18,2025-01-18,74.54,Complete
ORD010356,STY0183,FSTY0002,Customer50,418,182,88,2025-05-25,2025-06-15,2025-06-15,96.91,Shipped
ORD010357,STY0124,FSTY0211,Customer29,607,770,56,2024-10-09,2024-10-10,2024-10-10,191.51,Partial
ORD010358,STY0258,FSTY0265,Customer06,985,831,69,2025-05-11,2025-05-27,2025-05-27,180.7,Partial
ORD010359,STY0212,FSTY0064,Customer09,400,510,1,2025-06-18,2025-06-20,2025-06-20,167.05,Partial
ORD010360,STY0113,FSTY0284,Customer17,430,460,83,2025-05-09,2025-05-29,2025-05-29,133.26,Complete
ORD010361,STY0181,FSTY0220,Customer15,321,362,3,2024-10-08,2024-10-26,2024-10-26,88.7,Shipped
ORD010362,STY0012,FSTY0049,Customer12,99,157,73,2025-07-24,2025-07-29,2025-07-29,175.57,Shipped
ORD010363,STY0289,FSTY0233,Customer18,678,253,78,2025-01-04,2025-01-11,2025-01-11,29.39,Complete
ORD010364,STY0051,FSTY0020,Customer37,323,497,30,2025-06-30,2025-07-15,2025-07-15,75.59,Partial
ORD010365,STY0157,FSTY0123,Customer25,122,335,67,2025-02-15,2025-03-07,2025-03-07,126.49,Partial
ORD010366,STY0242,FSTY0212,Customer50,656,220,6,2025-02-06,2025-03-03,2025-03-03,187.59,Complete
ORD010367,STY0182,FSTY0092,Customer14,686,63,66,2025-04-20,2025-05-01,2025-05-01,89.23,Complete
ORD010368,STY0048,FSTY0041,Customer26,525,329,68,2025-03-27,2025-04-07,2025-04-07,61.48,Open
ORD010369,STY0188,FSTY0240,Customer36,218,900,84,2025-07-21,2025-08-19,2025-08-19,37.6,Shipped
ORD010370,STY0080,FSTY0202,Customer44,205,305,42,2024-09-20,2024-10-18,2024-10-18,91.04,Partial
ORD010371,STY0074,FSTY0200,Customer08,477,138,63,2025-02-22,2025-03-16,2025-03-16,61.77,Complete
ORD010372,STY0073,FSTY0016,Customer22,477,811,32,2024-09-19,2024-10-18,2024-10-18,88.17,Partial
ORD010373,STY0100,FSTY0176,Customer37,477,613,46,2025-07-09,2025-07-29,2025-07-29,58.12,Partial
ORD010374,STY0118,FSTY0155,Customer35,826,674,27,2024-11-21,2024-11-29,2024-11-29,35.46,Complete
ORD010375,STY0201,FSTY0239,Customer23,819,359,46,2025-06-13,2025-06-28,2025-06-28,55.34,Partial
ORD010376,STY0282,FSTY0081,Customer31,529,881,63,2025-08-05,2025-08-26,2025-08-26,194.23,Open
ORD010377,STY0125,FSTY0226,Customer35,694,699,20,2025-08-25,2025-08-27,2025-08-27,31.69,Partial
ORD010378,STY0152,FSTY0275,Customer36,886,809,96,2025-03-05,2025-03-12,2025-03-12,160.57,Shipped
ORD010379,STY0069,FSTY0120,Customer07,637,627,18,2024-12-26,2024-12-27,2024-12-27,147.21,Complete
ORD010380,STY0190,FSTY0002,Customer01,916,784,84,2025-06-20,2025-07-20,2025-07-20,166.31,Open
ORD010381,STY0104,FSTY0005,Customer32,939,882,66,2025-07-05,2025-07-08,2025-07-08,109.46,Open
ORD010382,STY0070,FSTY0129,Customer16,735,246,24,2024-09-05,2024-09-13,2024-09-13,159.58,Open
ORD010383,STY0109,FSTY0028,Customer50,220,279,59,2025-04-22,2025-05-03,2025-05-03,160.92,Open
ORD010384,STY0201,FSTY0233,Customer14,699,658,4,2025-01-12,2025-01-23,2025-01-23,62.68,Shipped
ORD010385,STY0104,FSTY0097,Customer20,113,579,57,2025-05-22,2025-06-12,2025-06-12,40.79,Partial
ORD010386,STY0059,FSTY0069,Customer16,215,449,92,2025-06-13,2025-06-19,2025-06-19,94.97,Partial
ORD010387,STY0259,FSTY0119,Customer23,544,226,44,2025-06-08,2025-06-12,2025-06-12,174.12,Complete
ORD010388,STY0147,FSTY0156,Customer15,73,709,57,2024-10-13,2024-11-08,2024-11-08,190.47,Partial
ORD010389,STY0279,FSTY0091,Customer47,529,373,54,2024-10-14,2024-10-23,2024-10-23,42.97,Partial
ORD010390,STY0268,FSTY0052,Customer42,515,179,73,2024-11-30,2024-12-10,2024-12-10,76.72,Shipped
ORD010391,STY0119,FSTY0265,Customer02,576,305,67,2025-01-06,2025-01-19,2025-01-19,27.46,Shipped
ORD010392,STY0159,FSTY0290,Customer22,26,72,5,2024-09-13,2024-09-19,2024-09-19,36.43,Open
ORD010393,STY0279,FSTY0012,Customer50,657,396,19,2025-05-17,2025-06-15,2025-06-15,119.58,Complete
ORD010394,STY0047,FSTY0146,Customer01,865,217,45,2025-08-19,2025-08-28,2025-08-28,114.64,Complete
ORD010395,STY0206,FSTY0223,Customer02,162,872,11,2025-07-05,2025-07-06,2025-07-06,172.47,Complete
ORD010396,STY0093,FSTY0039,Customer42,379,611,67,2024-09-26,2024-10-05,2024-10-05,178.42,Open
ORD010397,STY0113,FSTY0295,Customer13,127,225,43,2025-07-24,2025-07-31,2025-07-31,55.26,Open
ORD010398,STY0208,FSTY0002,Customer32,614,433,9,2025-04-24,2025-05-01,2025-05-01,146.22,Complete
ORD010399,STY0215,FSTY0060,Customer29,699,503,5,2025-02-19,2025-03-08,2025-03-08,12.56,Partial
ORD010400,STY0178,FSTY0047,Customer25,68,386,14,2025-08-22,2025-08-24,2025-08-24,75.51,Partial
ORD010401,STY0057,FSTY0133,Customer29,165,404,61,2024-11-03,2024-11-30,2024-11-30,126.88,Shipped
ORD010402,STY0227,FSTY0157,Customer26,186,663,9,2024-09-23,2024-10-15,2024-10-15,63.97,Complete
ORD010403,STY0241,FSTY0014,Customer11,168,425,71,2025-04-07,2025-04-11,2025-04-11,92.7,Shipped
ORD010404,STY0114,FSTY0086,Customer30,624,300,42,2025-08-23,2025-09-19,2025-09-19,80.59,Shipped
ORD010405,STY0016,FSTY0006,Customer34,486,129,91,2025-06-24,2025-07-18,2025-07-18,119.43,Partial
ORD010406,STY0254,FSTY0236,Customer11,229,621,4,2025-07-11,2025-08-03,2025-08-03,22.0,Complete
ORD010407,STY0275,FSTY0150,Customer13,558,602,48,2025-06-30,2025-07-04,2025-07-04,58.64,Open
ORD010408,STY0248,FSTY0052,Customer19,424,250,28,2025-04-30,2025-05-16,2025-05-16,146.43,Open
ORD010409,STY0276,FSTY0072,Customer33,543,895,72,2024-09-14,2024-10-14,2024-10-14,197.41,Complete
ORD010410,STY0069,FSTY0294,Customer16,337,567,87,2025-03-02,2025-03-27,2025-03-27,156.58,Shipped
ORD010411,STY0012,FSTY0189,Customer45,996,468,66,2025-03-05,2025-03-13,2025-03-13,147.64,Partial
ORD010412,STY0037,FSTY0173,Customer08,157,142,68,2025-07-03,2025-07-14,2025-07-14,121.38,Shipped
ORD010413,STY0111,FSTY0048,Customer41,458,736,37,2025-01-10,2025-01-14,2025-01-14,35.69,Partial
ORD010414,STY0250,FSTY0003,Customer09,394,890,41,2025-01-03,2025-01-14,2025-01-14,70.9,Shipped
ORD010415,STY0176,FSTY0076,Customer26,872,629,47,2025-06-11,2025-07-10,2025-07-10,136.62,Shipped
ORD010416,STY0051,FSTY0112,Customer28,465,42,77,2025-06-11,2025-07-02,2025-07-02,135.54,Shipped
ORD010417,STY0176,FSTY0097,Customer13,771,111,28,2024-11-16,2024-11-23,2024-11-23,148.76,Shipped
ORD010418,STY0066,FSTY0198,Customer19,842,857,81,2025-05-18,2025-05-31,2025-05-31,105.65,Shipped
ORD010419,STY0125,FSTY0075,Customer44,749,596,91,2025-06-03,2025-06-18,2025-06-18,159.61,Open
ORD010420,STY0178,FSTY0289,Customer09,631,533,20,2024-12-10,2024-12-14,2024-12-14,163.21,Shipped
ORD010421,STY0122,FSTY0013,Customer38,111,433,58,2024-11-20,2024-12-13,2024-12-13,197.43,Shipped
ORD010422,STY0061,FSTY0088,Customer42,11,267,46,2025-02-28,2025-03-03,2025-03-03,137.03,Shipped
ORD010423,STY0093,FSTY0086,Customer49,852,555,59,2024-11-14,2024-12-01,2024-12-01,194.25,Partial
ORD010424,STY0242,FSTY0032,Customer04,509,770,42,2025-04-21,2025-05-14,2025-05-14,27.76,Complete
ORD010425,STY0078,FSTY0048,Customer24,273,362,84,2025-02-22,2025-03-03,2025-03-03,19.36,Partial
ORD010426,STY0168,FSTY0256,Customer12,124,288,44,2025-02-08,2025-02-26,2025-02-26,151.68,Partial
ORD010427,STY0163,FSTY0164,Customer11,98,706,29,2025-01-12,2025-02-10,2025-02-10,163.33,Complete
ORD010428,STY0165,FSTY0140,Customer44,326,649,11,2025-06-23,2025-06-29,2025-06-29,159.56,Shipped
ORD010429,STY0076,FSTY0019,Customer10,409,453,46,2024-09-20,2024-09-27,2024-09-27,126.52,Partial
ORD010430,STY0105,FSTY0039,Customer33,165,239,76,2025-05-07,2025-05-28,2025-05-28,144.69,Partial
ORD010431,STY0238,FSTY0172,Customer12,746,555,77,2025-01-19,2025-02-18,2025-02-18,23.08,Open
ORD010432,STY0053,FSTY0069,Customer43,196,157,6,2025-07-07,2025-07-19,2025-07-19,41.51,Open
ORD010433,STY0032,FSTY0025,Customer30,865,453,70,2024-10-09,2024-10-13,2024-10-13,74.36,Shipped
ORD010434,STY0220,FSTY0296,Customer05,258,794,76,2025-03-08,2025-03-14,2025-03-14,47.66,Shipped
ORD010435,STY0150,FSTY0168,Customer21,528,68,57,2025-06-14,2025-06-26,2025-06-26,143.88,Partial
ORD010436,STY0100,FSTY0276,Customer13,951,175,94,2025-01-21,2025-02-08,2025-02-08,65.22,Shipped
ORD010437,STY0031,FSTY0129,Customer31,28,770,74,2025-07-27,2025-08-24,2025-08-24,199.31,Shipped
ORD010438,STY0241,FSTY0079,Customer17,472,6,82,2025-03-23,2025-04-06,2025-04-06,195.29,Open
ORD010439,STY0160,FSTY0133,Customer36,636,251,100,2025-01-26,2025-02-06,2025-02-06,96.83,Partial
ORD010440,STY0270,FSTY0154,Customer01,114,611,3,2025-02-01,2025-02-20,2025-02-20,35.5,Complete
ORD010441,STY0272,FSTY0072,Customer10,711,195,58,2024-12-13,2025-01-09,2025-01-09,198.47,Open
ORD010442,STY0204,FSTY0043,Customer26,146,524,89,2025-02-16,2025-03-14,2025-03-14,184.17,Shipped
ORD010443,STY0164,FSTY0282,Customer16,267,522,10,2025-07-19,2025-08-01,2025-08-01,35.63,Partial
ORD010444,STY0246,FSTY0033,Customer25,529,253,36,2025-05-29,2025-06-14,2025-06-14,28.12,Partial
ORD010445,STY0261,FSTY0101,Customer07,704,181,79,2025-08-26,2025-09-08,2025-09-08,47.55,Complete
ORD010446,STY0218,FSTY0064,Customer15,259,465,60,2025-01-04,2025-01-25,2025-01-25,197.76,Shipped
ORD010447,STY0186,FSTY0088,Customer36,340,744,74,2025-03-24,2025-04-11,2025-04-11,153.86,Partial
ORD010448,STY0233,FSTY0058,Customer44,588,605,98,2024-12-24,2024-12-27,2024-12-27,78.33,Open
ORD010449,STY0061,FSTY0113,Customer04,514,385,71,2025-02-20,2025-03-11,2025-03-11,161.97,Partial
ORD010450,STY0124,FSTY0252,Customer46,245,834,32,2024-12-24,2025-01-15,2025-01-15,174.15,Shipped
ORD010451,STY0226,FSTY0063,Customer43,472,148,95,2025-02-16,2025-03-04,2025-03-04,102.64,Open
ORD010452,STY0039,FSTY0272,Customer08,205,524,13,2025-05-04,2025-05-24,2025-05-24,32.72,Partial
ORD010453,STY0136,FSTY0043,Customer24,539,222,39,2024-12-17,2024-12-20,2024-12-20,15.18,Partial
ORD010454,STY0289,FSTY0245,Customer38,395,112,91,2025-07-29,2025-08-08,2025-08-08,74.44,Complete
ORD010455,STY0228,FSTY0067,Customer49,97,10,53,2025-07-23,2025-08-12,2025-08-12,63.46,Open
ORD010456,STY0036,FSTY0190,Customer04,924,378,25,2024-10-18,2024-10-23,2024-10-23,118.53,Partial
ORD010457,STY0053,FSTY0286,Customer23,122,15,40,2025-02-24,2025-03-07,2025-03-07,50.27,Partial
ORD010458,STY0102,FSTY0152,Customer36,693,892,16,2025-08-10,2025-08-23,2025-08-23,49.72,Complete
ORD010459,STY0207,FSTY0243,Customer41,873,630,8,2025-04-02,2025-04-30,2025-04-30,80.17,Partial
ORD010460,STY0254,FSTY0017,Customer31,54,462,20,2025-04-12,2025-05-08,2025-05-08,26.79,Shipped
ORD010461,STY0112,FSTY0182,Customer40,60,95,1,2025-06-28,2025-07-14,2025-07-14,29.39,Open
ORD010462,STY0108,FSTY0231,Customer33,735,759,58,2025-03-27,2025-04-25,2025-04-25,16.36,Complete
ORD010463,STY0145,FSTY0101,Customer20,192,244,29,2025-07-18,2025-08-01,2025-08-01,191.82,Complete
ORD010464,STY0073,FSTY0221,Customer33,350,720,30,2025-04-06,2025-04-14,2025-04-14,86.2,Partial
ORD010465,STY0241,FSTY0286,Customer03,510,367,41,2025-06-16,2025-07-12,2025-07-12,198.19,Complete
ORD010466,STY0051,FSTY0020,Customer43,786,515,31,2024-10-26,2024-11-10,2024-11-10,48.41,Open
ORD010467,STY0135,FSTY0012,Customer09,411,701,73,2024-09-13,2024-10-07,2024-10-07,139.88,Partial
ORD010468,STY0058,FSTY0199,Customer36,251,199,17,2025-03-31,2025-04-01,2025-04-01,107.34,Open
ORD010469,STY0124,FSTY0132,Customer02,716,118,91,2025-05-28,2025-06-10,2025-06-10,54.61,Shipped
