quoted_date,uom,requested_date,qty_G00,id,qty_shipped,knitter,updated_by,job,note,created_date,internal_notes,close_dt,knit_style_base,created_by,seconds,instructions,balance,sched_done_dt,qty_received,knit_start,sched_enter_dt,customer_service_rep,ship_to_processor,active,schedule_status,unit_cost_yarn,machine,knit_version,modified,costing_exception_overridden,knit_price,related_dye_order_plan,purchase_order,sched_done_by,bki,split_from,serial_number,sched_enter_by,status,qty_ordered,ship_to
,lbs,2025-09-26,603,6494,2414.6,1,9,33631,,2025-07-30 14:56:45.347576,,,"{'foreign_id': 1080, 'id': 391, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'BK 5425'}",9,23,,1297.4,,3017.6,2025-08-18,2025-07-30 14:56:45.347576,1,3.0,1,Required,4.0691,37,"{'target_yard_cut_wt': '29.70', 'created_time': '13:19:09.588416', 'modified': '2024-09-24 12:19:13.362903', 'price': '0.50', 'foreign_id': 2918, 'roll_size': '65', 'act_yard_cut_wt': '30.00', 'knit_style_base': 391, 'id': 1772, 'active': 1, 'created_date': '2020-08-26', 'version': '1'}",2025-09-12 20:46:09.822135,0,0.50,8945.0,4600002032,,,,K2507107,9,Open,4315,
,lbs,2025-08-08,,6492,,1,80,33626,,2025-07-30 13:36:18.076822,,,"{'active': 1, 'id': 3495, 'foreign_id': 5442, 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4794A'}",80,,,50,,0,2025-08-06,2025-07-30 13:36:18.076822,16,,1,Required,3.718678,123,"{'id': 6273, 'active': 1, 'created_date': '2025-07-29', 'version': '1', 'act_yard_cut_wt': None, 'knit_style_base': 3495, 'foreign_id': 8432, 'roll_size': '50', 'target_yard_cut_wt': '37.7', 'created_time': '15:13:10.372038', 'modified': '2025-07-30 13:39:21.732504', 'price': '1.25'}",2025-09-12 09:34:19.185551,0,1.25,8944.0,,,45258,,K2507105,80,Open,50,
,lbs,2025-08-08,,6491,63.8,1,80,33619,,2025-07-30 10:44:59.785399,,,"{'id': 3466, 'active': 1, 'foreign_id': 5407, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4771A'}",80,17.5,,3.7,,46.3,2025-08-04,2025-07-30 10:44:59.785399,16,,1,Required,3.454072,195,"{'foreign_id': 8363, 'roll_size': '50', 'target_yard_cut_wt': '29.0', 'created_time': '15:22:29.671029', 'modified': '2025-08-18 13:33:55.596267', 'price': '0.85', 'id': 6217, 'active': 1, 'created_date': '2025-07-07', 'version': '1', 'act_yard_cut_wt': '31.05', 'knit_style_base': 3466}",2025-08-12 09:31:12.251413,0,0.85,8942.0,,,45257,,K2507104,80,Open,50,
,lbs,2025-08-15,,6489,,1,80,33617,,2025-07-30 10:30:01.473836,,,"{'base_style': 'CEE4750A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3457, 'foreign_id': 5391}",80,,,50,,0,2025-08-08,2025-07-30 10:30:01.473836,16,,1,Required,2.469445,123,"{'roll_size': '50', 'foreign_id': 8346, 'modified': '2025-07-30 09:41:30.737705', 'price': '1.25', 'target_yard_cut_wt': '26.2', 'created_time': '16:05:42.518775', 'created_date': '2025-06-30', 'version': '1', 'id': 6202, 'active': 1, 'knit_style_base': 3457, 'act_yard_cut_wt': None}",2025-07-30 10:33:48.491567,0,1.25,8940.0,,,45255,,K2507102,80,Open,50,
,lbs,2025-08-12,,6488,,1,80,33581,,2025-07-29 11:20:27.040106,,,"{'id': 3493, 'active': 1, 'foreign_id': 5440, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4739A'}",80,,,50,,0,2025-08-08,2025-07-29 11:20:27.040106,16,,1,Required,2.122996,123,"{'modified': '2025-08-14 08:30:28.300465', 'price': '1.25', 'target_yard_cut_wt': '27.0', 'created_time': '09:08:06.420505', 'roll_size': '50', 'foreign_id': 8425, 'knit_style_base': 3493, 'act_yard_cut_wt': None, 'created_date': '2025-07-25', 'version': '1', 'active': 1, 'id': 6268}",2025-09-12 09:33:58.390923,0,1.25,8935.0,,,45252,,K2507101,80,Open,50,
2025-08-29,lbs,2025-08-29,818,6486,7497.8,1,52,33557,,2025-07-28 12:16:51.152332,,,"{'active': 1, 'id': 2947, 'foreign_id': 4751, 'base_style': 'CMR4344', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,24.6,,7708.8,,8291.2,2025-07-28,2025-07-28 12:16:51.152332,19,,1,Complete,1.6134,33,"{'version': '3A', 'created_date': '2025-07-28', 'id': 6271, 'active': 1, 'knit_style_base': 2947, 'act_yard_cut_wt': '16.25', 'roll_size': '100', 'foreign_id': 8429, 'price': '0.85', 'modified': '2025-07-28 12:06:03.942436', 'created_time': '11:29:48.398462', 'target_yard_cut_wt': '16.4'}",2025-09-12 18:31:12.72488,0,0.85,8931.0,,,45251,,K2507099,72,Open,16000,
2025-08-29,lbs,2025-08-29,0,6485,4103.4,1,72,33540,,2025-07-25 16:09:12.028082,,,"{'foreign_id': 5424, 'id': 3478, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CT4785'}",72,,,1096.6,,4103.4,2025-07-28,2025-07-25 16:09:12.028082,19,,1,Complete,1.06,109,"{'created_time': '15:11:07.968165', 'target_yard_cut_wt': '3.9', 'price': '1.05', 'modified': '2025-09-05 10:34:26.512055', 'foreign_id': 8396, 'roll_size': '52', 'act_yard_cut_wt': '4.05', 'knit_style_base': 3478, 'id': 6242, 'active': 1, 'version': '1', 'created_date': '2025-07-18'}",2025-08-21 09:56:09.824448,0,1.05,,,,45249,,K2507098,72,Open,5200,
2025-09-30,lbs,2025-09-30,,6482,,1,72,33532,,2025-07-25 14:16:46.638371,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CT2913', 'foreign_id': 2408, 'id': 1181, 'active': 1}",72,,,2000,,0,2025-08-04,2025-07-25 14:16:46.638371,19,,1,Required,1.8665,,"{'roll_size': '250', 'foreign_id': 8427, 'modified': '2025-07-25 14:10:36.942199', 'price': '0.85', 'target_yard_cut_wt': '18.25', 'created_time': '14:10:36.942199', 'created_date': '2025-07-25', 'version': '2DL', 'id': 6269, 'active': 1, 'knit_style_base': 1181, 'act_yard_cut_wt': '24.36'}",2025-08-11 12:41:47.648051,0,0.85,8928.0,,,45246,,K2507095,72,Open,2000,
,lbs,2025-08-15,0,6481,7798.2,1,9,33497,,2025-07-24 08:27:41.708724,,,"{'foreign_id': 3065, 'active': 1, 'id': 1662, 'base_style': '2094', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.'}",9,246.3,,104.1,,7551.9,2025-07-25,2025-07-24 08:27:41.708724,1,4.0,1,Required,2.25304,39,"{'price': '0.60', 'modified': '2025-06-26 11:35:35.215794', 'created_time': '15:58:06.848587', 'target_yard_cut_wt': '17.25', 'roll_size': '58', 'foreign_id': 7786, 'knit_style_base': 1662, 'act_yard_cut_wt': '15.60', 'version': 'CC', 'created_date': '2024-10-21', 'active': 1, 'id': 5730}",2025-08-26 14:06:25.288804,0,0.60,8915.0,,,,,K2507094,9,Open,7656,
,lbs,2025-10-03,,6479,,1,5,33482,,2025-07-23 13:48:25.405046,,,"{'foreign_id': 716, 'active': 1, 'id': 765, 'base_style': 'DFF446J', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None}",9,,,23250,,0,2025-09-17,2025-07-23 13:48:25.405046,1,1.0,1,Required,7.35,44,"{'created_date': '2024-01-31', 'version': 'B', 'id': 5107, 'active': 1, 'knit_style_base': 765, 'act_yard_cut_wt': '10.22', 'roll_size': '50', 'foreign_id': 7079, 'modified': '2025-09-11 08:36:31.101736', 'price': '0.75', 'target_yard_cut_wt': '8.75', 'created_time': '15:49:41.0976'}",2025-09-08 22:02:16.310655,0,0.75,,,,,,K2507092,9,Open,23250,
,lbs,2025-08-29,3178.4,6477,2938.6,1,9,33479,,2025-07-23 13:36:03.742402,,,"{'base_style': '71246', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 614, 'foreign_id': 495}",9,317.1,,0,,5834.7,2025-08-15,2025-07-23 13:36:03.742402,1,1.0,1,Required,7.85144,115,"{'active': 1, 'id': 6051, 'version': 'BB', 'created_date': '2025-04-08', 'act_yard_cut_wt': '12.05', 'knit_style_base': 614, 'foreign_id': 8159, 'roll_size': '50', 'created_time': '11:36:16.78898', 'target_yard_cut_wt': '11.00', 'price': '0.80', 'modified': '2025-07-25 12:58:44.90066'}",2025-09-10 13:26:10.138403,0,0.80,,,,,,K2507090,9,Open,5600,
,lbs,2025-08-29,,6466,,1,9,33450,,2025-07-22 16:17:10.053679,,,"{'foreign_id': 305, 'id': 666, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'base_style': 'DFF505R'}",9,,,300,,0,2025-08-04,2025-07-22 16:17:10.053679,1,1.0,1,Required,10.26295,65,"{'foreign_id': 8423, 'roll_size': '50', 'created_time': '13:13:53.875266', 'target_yard_cut_wt': '11.00', 'price': '1.05', 'modified': '2025-09-10 12:27:16.671166', 'id': 6266, 'active': 1, 'version': 'F', 'created_date': '2025-07-24', 'act_yard_cut_wt': '8.3', 'knit_style_base': 666}",2025-09-12 09:33:55.107254,0,1.05,,,,,,K2507079,9,Open,300,
2025-10-30,lbs,2025-10-30,732,6465,12394.7,1,72,33439,,2025-07-22 15:41:58.656072,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4312A', 'foreign_id': 4699, 'id': 2908, 'active': 1}",72,655.9,,3529.2,,12470.8,2025-08-11,2025-07-22 15:41:58.656072,19,,1,Required,2.61963,188,"{'knit_style_base': 2908, 'act_yard_cut_wt': '32.65', 'created_date': '2025-07-22', 'version': '2RECA', 'id': 6252, 'active': 1, 'modified': '2025-08-05 10:24:30.970851', 'price': '0.85', 'target_yard_cut_wt': '34.5', 'created_time': '15:34:58.196167', 'roll_size': '250', 'foreign_id': 8409}",2025-09-12 23:11:12.878763,0,0.85,8903.0,,,45261,,K2507078,72,Open,16000,
2025-10-30,lbs,2025-10-30,0,6464,6246,1,72,33438,,2025-07-22 15:25:51.228211,,,"{'base_style': 'C1B4313A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 4695, 'id': 2906, 'active': 1}",72,,,4,,6246,2025-08-11,2025-07-22 15:25:51.228211,19,,1,Complete,2.65072,187,"{'created_date': '2025-06-11', 'version': '3REC', 'id': 6165, 'active': 1, 'knit_style_base': 2906, 'act_yard_cut_wt': '34.20', 'roll_size': '250', 'foreign_id': 8304, 'modified': '2025-06-25 14:32:03.126273', 'price': '0.85', 'target_yard_cut_wt': '34.5', 'created_time': '09:15:21.22787'}",2025-08-27 14:59:27.899229,0,0.85,8902.0,,,45301,,K2507077,72,Open,6250,
,lbs,2025-09-05,907.6,6462,11510.9,1,9,33435,,2025-07-22 15:06:15.405159,,,"{'active': 1, 'id': 2399, 'foreign_id': 4015, 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': '3009OW'}",9,58.4,,8039.9,,12360.1,2025-08-04,2025-07-22 15:06:15.405159,1,4.0,1,Required,1.26,120,"{'version': '0', 'created_date': '2023-03-10', 'id': 4333, 'active': 1, 'knit_style_base': 2399, 'act_yard_cut_wt': '8.36', 'roll_size': '50', 'foreign_id': 6167, 'price': '0.40', 'modified': '2023-09-29 08:09:09.117619', 'created_time': '14:20:06.0442', 'target_yard_cut_wt': '7.80'}",2025-09-10 16:01:21.152669,0,0.40,,,,,,K2507075,9,Open,20400,
2025-09-30,lbs,2025-09-30,741,6459,6022.8,1,72,33419,,2025-07-22 13:19:59.762285,,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4613A', 'id': 3296, 'active': 1, 'foreign_id': 5193}",72,16.8,,253,,6747,2025-08-18,2025-07-22 13:19:59.762285,19,,1,Required,1.17902,159,"{'created_time': '14:24:53.470355', 'target_yard_cut_wt': '15.0', 'price': '0.85', 'modified': '2025-08-19 15:39:27.26394', 'foreign_id': 7962, 'roll_size': '250', 'act_yard_cut_wt': '15.35', 'knit_style_base': 3296, 'id': 5884, 'active': 1, 'version': '1', 'created_date': '2025-01-13'}",2025-09-12 10:16:34.984245,0,0.85,8898.0,,,45288,,K2507072,72,Open,7000,
2025-09-30,lbs,2025-09-30,,6458,4032.7,1,72,33418,,2025-07-22 13:18:54.292149,,,"{'base_style': 'C1B4612A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 5192, 'active': 1, 'id': 3295}",72,16.7,,0,,4016,2025-09-01,2025-07-22 13:18:54.292149,19,,1,Required,1.33299,46,"{'created_time': '14:01:01.997911', 'target_yard_cut_wt': '15.5', 'price': '0.85', 'modified': '2025-03-28 11:34:59.827905', 'foreign_id': 7961, 'roll_size': '250', 'act_yard_cut_wt': '13.95', 'knit_style_base': 3295, 'id': 5883, 'active': 1, 'version': '1', 'created_date': '2025-01-13'}",2025-09-04 16:36:10.243433,0,0.85,8897.0,,,45369,,K2507071,72,Open,4000,
2025-09-30,lbs,2025-09-30,,6456,3049.9,1,5,33416,,2025-07-22 12:27:05.941208,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4033', 'foreign_id': 4210, 'active': 1, 'id': 2550}",72,139.5,,89.5999999999999,,2910.4,2025-09-01,2025-07-22 12:27:05.941208,19,,1,Required,1.41946,147,"{'foreign_id': 8073, 'roll_size': '250', 'target_yard_cut_wt': '17.67', 'created_time': '09:51:48.352835', 'modified': '2025-06-20 10:20:28.729633', 'price': '0.85', 'active': 1, 'id': 5977, 'created_date': '2025-03-06', 'version': '1B', 'act_yard_cut_wt': '18.05', 'knit_style_base': 2550}",2025-09-11 23:36:11.289275,0,0.85,8894.0,,,45426,,K2507069,72,Open,3000,
2025-09-30,lbs,2025-09-30,0,6455,2581.3,1,72,33415,,2025-07-22 12:25:13.841161,,,"{'foreign_id': 4782, 'active': 1, 'id': 2972, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B3917'}",72,51.6,,0,,2529.7,2025-09-01,2025-07-22 12:25:13.841161,19,,1,Required,2.0686,,"{'act_yard_cut_wt': '22.50', 'knit_style_base': 2972, 'active': 1, 'id': 6097, 'version': '1B', 'created_date': '2025-05-09', 'created_time': '09:04:29.967529', 'target_yard_cut_wt': '22.60', 'price': '0.85', 'modified': '2025-09-04 13:40:53.952093', 'foreign_id': 8222, 'roll_size': '250'}",2025-09-04 12:21:13.107787,0,0.85,8893.0,,,,,K2507068,72,Open,2500,
2025-09-30,lbs,2025-09-30,588,6454,943.3,1,72,33414,,2025-07-22 12:23:46.525485,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4038', 'foreign_id': 4219, 'id': 2559, 'active': 1}",72,50.9,,1769.6,,1480.4,2025-09-01,2025-07-22 12:23:46.525485,19,,1,Required,1.59985,,"{'foreign_id': 8031, 'roll_size': '250', 'target_yard_cut_wt': '15', 'created_time': '13:47:18.111835', 'modified': '2025-03-11 13:09:27.489492', 'price': '0.85', 'id': 5942, 'active': 1, 'created_date': '2025-02-13', 'version': '1C', 'act_yard_cut_wt': '17.55', 'knit_style_base': 2559}",2025-09-12 22:01:12.382274,0,0.85,8892.0,,,,,K2507067,72,Open,3250,
2025-12-01,lbs,2025-12-01,,6453,,1,72,33413,,2025-07-22 11:58:31.000893,,,"{'base_style': 'CEE4638A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 5224, 'id': 3323, 'active': 1}",72,,,6500,,0,2025-08-04,2025-07-22 11:58:31.000893,19,,1,Required,3.74796,,"{'foreign_id': 8008, 'roll_size': '250', 'target_yard_cut_wt': '19', 'created_time': '12:19:42.104693', 'modified': '2025-04-15 10:31:43.217661', 'price': '1.25', 'active': 1, 'id': 5926, 'created_date': '2025-02-03', 'version': '1', 'act_yard_cut_wt': '18.80', 'knit_style_base': 3323}",2025-07-22 11:59:02.431652,0,1.25,8891.0,,,,,K2507066,72,Open,6500,
2025-12-01,lbs,2025-12-01,,6452,,1,72,33412,,2025-07-22 11:56:53.47588,,,"{'id': 2923, 'active': 1, 'foreign_id': 4720, 'base_style': 'CEE4317A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,,,7000,,0,2025-08-11,2025-07-22 11:56:53.47588,19,,1,Required,1.70192,,"{'knit_style_base': 2923, 'act_yard_cut_wt': '29.25', 'created_date': '2025-02-13', 'version': '1L', 'active': 1, 'id': 5943, 'modified': '2025-07-07 08:24:01.46942', 'price': '1.25', 'target_yard_cut_wt': '28.00', 'created_time': '14:00:15.979014', 'roll_size': '250', 'foreign_id': 8032}",2025-07-22 11:57:41.306147,0,1.25,8890.0,,,,,K2507065,72,Open,7000,
2025-12-01,lbs,2025-12-01,,6451,,1,72,33411,,2025-07-22 11:55:25.665199,,,"{'base_style': 'C1B3194', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1385, 'foreign_id': 2671}",72,,,6000,,0,2025-08-11,2025-07-22 11:55:25.665199,19,,1,Required,2.70297,,"{'modified': '2025-07-03 13:22:02.783181', 'price': '0.85', 'target_yard_cut_wt': '14.00', 'created_time': '11:30:52.823056', 'roll_size': '250', 'foreign_id': 7613, 'knit_style_base': 1385, 'act_yard_cut_wt': '12.90', 'created_date': '2024-08-28', 'version': '1D', 'id': 5580, 'active': 1}",2025-07-22 11:56:01.172835,0,0.85,8889.0,,,,,K2507064,72,Open,6000,
2025-08-08,lbs,2025-08-08,1258.3,6449,1618.5,1,72,33394,,2025-07-21 15:41:24.613149,,,"{'id': 3341, 'active': 1, 'foreign_id': 5245, 'base_style': 'CT4648', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,37.1,,0,,2839.7,2025-07-22,2025-07-21 15:41:24.613149,19,,1,Complete,4.61,77,"{'roll_size': '50', 'foreign_id': 8055, 'modified': '2025-06-26 12:04:52.829075', 'price': '0.65', 'target_yard_cut_wt': '7.85', 'created_time': '11:07:11.619526', 'created_date': '2025-02-24', 'version': '0', 'active': 1, 'id': 5962, 'knit_style_base': 3341, 'act_yard_cut_wt': '7.65'}",2025-08-18 08:56:10.300458,0,0.65,8888.0,,,45213,,K2507062,72,Open,2400,
2025-07-25,lbs,2025-07-25,53.5,6448,6935.1,1,72,33393,,2025-07-21 15:28:51.0754,,,"{'base_style': 'CT4785', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 5424, 'active': 1, 'id': 3478}",72,14.4,"Greige for 80"" and 84"" ",0,,6974.2,2025-07-22,2025-07-21 15:28:51.0754,19,,1,Complete,1.060106,87,"{'foreign_id': 8396, 'roll_size': '52', 'target_yard_cut_wt': '3.9', 'created_time': '15:11:07.968165', 'modified': '2025-09-05 10:34:26.512055', 'price': '1.05', 'active': 1, 'id': 6242, 'created_date': '2025-07-18', 'version': '1', 'act_yard_cut_wt': '4.05', 'knit_style_base': 3478}",2025-09-11 21:46:09.7116,0,1.05,,,,45212,,K2507061,72,Open,6760,
2025-08-08,lbs,2025-08-08,0,6447,1439.80,1,72,33392,,2025-07-21 14:47:52.623615,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2552', 'id': 67, 'active': 1, 'foreign_id': 1236}",72,39.13,,1299.33,,1400.67,2025-07-21,2025-07-21 14:47:52.623615,19,,1,Required,2.71414,13,"{'price': '0.85', 'modified': '2025-09-02 13:37:19.888668', 'created_time': '13:39:34.069682', 'target_yard_cut_wt': '19.0', 'roll_size': '50', 'foreign_id': 7737, 'knit_style_base': 67, 'act_yard_cut_wt': '19.40', 'version': '1L', 'created_date': '2024-10-04', 'id': 5685, 'active': 1}",2025-08-26 22:41:09.138845,0,0.85,8887.0,,,45275,,K2507060,72,Open,2700,
2025-08-08,lbs,2025-08-08,,6446,1525.6,1,72,33391,,2025-07-21 14:45:18.547991,,,"{'base_style': 'CT1577', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 161, 'active': 1, 'id': 210}",72,20.6,,495,,1505.0,2025-07-21,2025-07-21 14:45:18.547991,19,,1,Required,1.36086,,"{'price': '0.85', 'modified': '2025-08-18 14:26:51.611751', 'created_time': '11:55:31.969294', 'target_yard_cut_wt': '29.20', 'roll_size': '250', 'foreign_id': 8262, 'knit_style_base': 210, 'act_yard_cut_wt': '29.80', 'version': '1B', 'created_date': '2025-05-23', 'id': 6131, 'active': 1}",2025-08-12 15:01:12.266889,0,0.85,8886.0,,,,,K2507059,72,Open,2000,
,lbs,2025-08-05,,6445,93.5,1,80,33385,,2025-07-21 14:10:01.058741,,,"{'base_style': 'CEE4780B', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'foreign_id': 5427, 'active': 1, 'id': 3481}",80,21.4,,0,,72.1,2025-07-29,2025-07-21 14:10:01.058741,16,,1,Required,2.497696,123,"{'active': 1, 'id': 6245, 'version': '1', 'created_date': '2025-07-21', 'act_yard_cut_wt': '33.75', 'knit_style_base': 3481, 'foreign_id': 8399, 'roll_size': '50', 'created_time': '13:45:56.531691', 'target_yard_cut_wt': '34.5', 'price': '1.25', 'modified': '2025-08-26 16:56:47.204021'}",2025-08-12 09:46:11.019756,0,1.25,8885.0,,,45211,,K2507058,80,Open,50,
,lbs,2025-11-28,,6443,4690.3,1,72,33378,,2025-07-21 10:54:12.404064,,,"{'id': 1761, 'active': 1, 'foreign_id': 3216, 'base_style': 'CF5092', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,48.8,,11358.5,,4641.5,2025-07-21,2025-07-21 10:54:12.404064,19,,1,Complete,1.2,136,"{'id': 4708, 'active': 1, 'created_date': '2023-08-22', 'version': '1', 'act_yard_cut_wt': '7.60', 'knit_style_base': 1761, 'foreign_id': 6617, 'roll_size': '80', 'target_yard_cut_wt': '8.00', 'created_time': '15:47:38.897507', 'modified': '2024-10-09 12:39:27.139531', 'price': '1.00'}",2025-09-10 18:36:16.08889,0,1.00,8883.0,,,45208,,K2507056,72,Open,16000,
,lbs,2025-08-05,,6442,,1,80,33365,,2025-07-18 15:27:09.521495,,,"{'active': 1, 'id': 3477, 'foreign_id': 5423, 'base_style': 'CEE4763A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",80,,,35,,0,2025-07-28,2025-07-18 15:27:09.521495,16,,1,Required,2.307349,123,"{'knit_style_base': 3477, 'act_yard_cut_wt': None, 'created_date': '2025-07-18', 'version': '1', 'active': 1, 'id': 6239, 'modified': '2025-09-02 08:56:38.138142', 'price': '1.25', 'target_yard_cut_wt': '27.0', 'created_time': '14:50:46.014621', 'roll_size': '35', 'foreign_id': 8393}",2025-09-12 09:34:00.477332,0,1.25,8882.0,,,45206,,K2507055,80,Open,35,
2025-09-30,lbs,2025-09-30,,6435,8678.2,1,72,33319,,2025-07-16 15:46:48.62762,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4571A', 'foreign_id': 5146, 'id': 3254, 'active': 1}",72,164.1,,13985.9,,8514.1,2025-07-17,2025-07-16 15:46:48.62762,19,,1,Complete,1.60364,223,"{'created_time': '15:57:32.748858', 'target_yard_cut_wt': '24.70', 'price': '0.85', 'modified': '2025-07-30 14:20:42.638229', 'foreign_id': 8380, 'roll_size': '250', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'active': 1, 'id': 6229, 'version': '1N', 'created_date': '2025-07-11'}",2025-09-08 21:21:12.035621,0,0.85,8871.0,,,45190,,K2507048,72,Open,22500,
2025-09-30,lbs,2025-09-30,480,6434,14838.2,1,72,33318,,2025-07-16 15:45:01.503383,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4571A', 'foreign_id': 5146, 'active': 1, 'id': 3254}",72,435.0,,7601.8,,14898.2,2025-07-17,2025-07-16 15:45:01.503383,19,,1,Complete,1.60364,222,"{'created_time': '15:57:32.748858', 'target_yard_cut_wt': '24.70', 'price': '0.85', 'modified': '2025-07-30 14:20:42.638229', 'foreign_id': 8380, 'roll_size': '250', 'act_yard_cut_wt': '23.95', 'knit_style_base': 3254, 'id': 6229, 'active': 1, 'version': '1N', 'created_date': '2025-07-11'}",2025-09-09 16:36:09.635208,0,0.85,8870.0,,,45189,,K2507047,72,Open,22500,
