job,updated_by,quoted_date,uom,qty_G00,requested_date,qty_shipped,id,knitter,sched_done_dt,balance,qty_received,knit_start,sched_enter_dt,seconds,instructions,close_dt,knit_style_base,created_by,note,created_date,internal_notes,modified,costing_exception_overridden,knit_price,unit_cost_yarn,machine,knit_version,schedule_status,customer_service_rep,active,ship_to_processor,qty_ordered,status,ship_to,split_from,serial_number,sched_enter_by,related_dye_order_plan,sched_done_by,purchase_order,bki
33631,9,,lbs,603,2025-09-26,2414.6,6494,1,,1297.4,3017.6,2025-08-18,2025-07-30 14:56:45.347576,23,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'BK 5425', 'id': 391, 'active': 1, 'foreign_id': 1080}",9,,2025-07-30 14:56:45.347576,,2025-09-12 20:46:09.822135,0,0.50,4.0691,37,"{'active': 1, 'id': 1772, 'version': '1', 'created_date': '2020-08-26', 'act_yard_cut_wt': '30.00', 'knit_style_base': 391, 'foreign_id': 2918, 'roll_size': '65', 'created_time': '13:19:09.588416', 'target_yard_cut_wt': '29.70', 'price': '0.50', 'modified': '2024-09-24 12:19:13.362903'}",Required,1,1,3.0,4315,Open,,,K2507107,9,8945.0,,4600002032,
33626,80,,lbs,,2025-08-08,,6492,1,,50,0,2025-08-06,2025-07-30 13:36:18.076822,,,,"{'foreign_id': 5442, 'id': 3495, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4794A'}",80,,2025-07-30 13:36:18.076822,,2025-09-12 09:34:19.185551,0,1.25,3.718678,123,"{'target_yard_cut_wt': '37.7', 'created_time': '15:13:10.372038', 'modified': '2025-07-30 13:39:21.732504', 'price': '1.25', 'foreign_id': 8432, 'roll_size': '50', 'act_yard_cut_wt': None, 'knit_style_base': 3495, 'id': 6273, 'active': 1, 'created_date': '2025-07-29', 'version': '1'}",Required,16,1,,50,Open,,,K2507105,80,8944.0,,,45258
33619,80,,lbs,,2025-08-08,63.8,6491,1,,3.7,46.3,2025-08-04,2025-07-30 10:44:59.785399,17.5,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4771A', 'foreign_id': 5407, 'active': 1, 'id': 3466}",80,,2025-07-30 10:44:59.785399,,2025-08-12 09:31:12.251413,0,0.85,3.454072,195,"{'active': 1, 'id': 6217, 'created_date': '2025-07-07', 'version': '1', 'act_yard_cut_wt': '31.05', 'knit_style_base': 3466, 'foreign_id': 8363, 'roll_size': '50', 'target_yard_cut_wt': '29.0', 'created_time': '15:22:29.671029', 'modified': '2025-08-18 13:33:55.596267', 'price': '0.85'}",Required,16,1,,50,Open,,,K2507104,80,8942.0,,,45257
33617,80,,lbs,,2025-08-15,,6489,1,,50,0,2025-08-08,2025-07-30 10:30:01.473836,,,,"{'active': 1, 'id': 3457, 'foreign_id': 5391, 'base_style': 'CEE4750A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",80,,2025-07-30 10:30:01.473836,,2025-07-30 10:33:48.491567,0,1.25,2.469445,123,"{'foreign_id': 8346, 'roll_size': '50', 'target_yard_cut_wt': '26.2', 'created_time': '16:05:42.518775', 'modified': '2025-07-30 09:41:30.737705', 'price': '1.25', 'active': 1, 'id': 6202, 'created_date': '2025-06-30', 'version': '1', 'act_yard_cut_wt': None, 'knit_style_base': 3457}",Required,16,1,,50,Open,,,K2507102,80,8940.0,,,45255
33581,80,,lbs,,2025-08-12,,6488,1,,50,0,2025-08-08,2025-07-29 11:20:27.040106,,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4739A', 'foreign_id': 5440, 'id': 3493, 'active': 1}",80,,2025-07-29 11:20:27.040106,,2025-09-12 09:33:58.390923,0,1.25,2.122996,123,"{'version': '1', 'created_date': '2025-07-25', 'id': 6268, 'active': 1, 'knit_style_base': 3493, 'act_yard_cut_wt': None, 'roll_size': '50', 'foreign_id': 8425, 'price': '1.25', 'modified': '2025-08-14 08:30:28.300465', 'created_time': '09:08:06.420505', 'target_yard_cut_wt': '27.0'}",Required,16,1,,50,Open,,,K2507101,80,8935.0,,,45252
33557,52,2025-08-29,lbs,818,2025-08-29,7497.8,6486,1,,7708.8,8291.2,2025-07-28,2025-07-28 12:16:51.152332,24.6,,,"{'base_style': 'CMR4344', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2947, 'active': 1, 'foreign_id': 4751}",72,,2025-07-28 12:16:51.152332,,2025-09-12 18:31:12.72488,0,0.85,1.6134,33,"{'created_date': '2025-07-28', 'version': '3A', 'active': 1, 'id': 6271, 'knit_style_base': 2947, 'act_yard_cut_wt': '16.25', 'roll_size': '100', 'foreign_id': 8429, 'modified': '2025-07-28 12:06:03.942436', 'price': '0.85', 'target_yard_cut_wt': '16.4', 'created_time': '11:29:48.398462'}",Complete,19,1,,16000,Open,,,K2507099,72,8931.0,,,45251
33540,72,2025-08-29,lbs,0,2025-08-29,4103.4,6485,1,,1096.6,4103.4,2025-07-28,2025-07-25 16:09:12.028082,,,,"{'id': 3478, 'active': 1, 'foreign_id': 5424, 'base_style': 'CT4785', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,,2025-07-25 16:09:12.028082,,2025-08-21 09:56:09.824448,0,1.05,1.06,109,"{'id': 6242, 'active': 1, 'version': '1', 'created_date': '2025-07-18', 'act_yard_cut_wt': '4.05', 'knit_style_base': 3478, 'foreign_id': 8396, 'roll_size': '52', 'created_time': '15:11:07.968165', 'target_yard_cut_wt': '3.9', 'price': '1.05', 'modified': '2025-09-05 10:34:26.512055'}",Complete,19,1,,5200,Open,,,K2507098,72,,,,45249
33532,72,2025-09-30,lbs,,2025-09-30,,6482,1,,2000,0,2025-08-04,2025-07-25 14:16:46.638371,,,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2913', 'id': 1181, 'active': 1, 'foreign_id': 2408}",72,,2025-07-25 14:16:46.638371,,2025-08-11 12:41:47.648051,0,0.85,1.8665,,"{'active': 1, 'id': 6269, 'created_date': '2025-07-25', 'version': '2DL', 'act_yard_cut_wt': '24.36', 'knit_style_base': 1181, 'foreign_id': 8427, 'roll_size': '250', 'target_yard_cut_wt': '18.25', 'created_time': '14:10:36.942199', 'modified': '2025-07-25 14:10:36.942199', 'price': '0.85'}",Required,19,1,,2000,Open,,,K2507095,72,8928.0,,,45246
33497,9,,lbs,0,2025-08-15,7798.2,6481,1,,104.1,7551.9,2025-07-25,2025-07-24 08:27:41.708724,246.3,,,"{'base_style': '2094', 'created_time': None, 'qs_customer': 'LONG - LONGWORTH IND.', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 1662, 'foreign_id': 3065}",9,,2025-07-24 08:27:41.708724,,2025-08-26 14:06:25.288804,0,0.60,2.25304,39,"{'id': 5730, 'active': 1, 'version': 'CC', 'created_date': '2024-10-21', 'act_yard_cut_wt': '15.60', 'knit_style_base': 1662, 'foreign_id': 7786, 'roll_size': '58', 'created_time': '15:58:06.848587', 'target_yard_cut_wt': '17.25', 'price': '0.60', 'modified': '2025-06-26 11:35:35.215794'}",Required,1,1,4.0,7656,Open,,,K2507094,9,8915.0,,,
33482,5,,lbs,,2025-10-03,,6479,1,,23250,0,2025-09-17,2025-07-23 13:48:25.405046,,,,"{'foreign_id': 716, 'active': 1, 'id': 765, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'base_style': 'DFF446J'}",9,,2025-07-23 13:48:25.405046,,2025-09-08 22:02:16.310655,0,0.75,7.35,44,"{'active': 1, 'id': 5107, 'version': 'B', 'created_date': '2024-01-31', 'act_yard_cut_wt': '10.22', 'knit_style_base': 765, 'foreign_id': 7079, 'roll_size': '50', 'created_time': '15:49:41.0976', 'target_yard_cut_wt': '8.75', 'price': '0.75', 'modified': '2025-09-11 08:36:31.101736'}",Required,1,1,1.0,23250,Open,,,K2507092,9,,,,
33479,9,,lbs,3178.4,2025-08-29,2938.6,6477,1,,0,5834.7,2025-08-15,2025-07-23 13:36:03.742402,317.1,,,"{'foreign_id': 495, 'active': 1, 'id': 614, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'base_style': '71246'}",9,,2025-07-23 13:36:03.742402,,2025-09-10 13:26:10.138403,0,0.80,7.85144,115,"{'created_time': '11:36:16.78898', 'target_yard_cut_wt': '11.00', 'price': '0.80', 'modified': '2025-07-25 12:58:44.90066', 'foreign_id': 8159, 'roll_size': '50', 'act_yard_cut_wt': '12.05', 'knit_style_base': 614, 'id': 6051, 'active': 1, 'version': 'BB', 'created_date': '2025-04-08'}",Required,1,1,1.0,5600,Open,,,K2507090,9,,,,
33450,9,,lbs,,2025-08-29,,6466,1,,300,0,2025-08-04,2025-07-22 16:17:10.053679,,,,"{'base_style': 'DFF505R', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 666, 'active': 1, 'foreign_id': 305}",9,,2025-07-22 16:17:10.053679,,2025-09-12 09:33:55.107254,0,1.05,10.26295,65,"{'act_yard_cut_wt': '8.3', 'knit_style_base': 666, 'id': 6266, 'active': 1, 'version': 'F', 'created_date': '2025-07-24', 'created_time': '13:13:53.875266', 'target_yard_cut_wt': '11.00', 'price': '1.05', 'modified': '2025-09-10 12:27:16.671166', 'foreign_id': 8423, 'roll_size': '50'}",Required,1,1,1.0,300,Open,,,K2507079,9,,,,
33439,72,2025-10-30,lbs,732,2025-10-30,12394.7,6465,1,,3529.2,12470.8,2025-08-11,2025-07-22 15:41:58.656072,655.9,,,"{'foreign_id': 4699, 'active': 1, 'id': 2908, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'C1B4312A'}",72,,2025-07-22 15:41:58.656072,,2025-09-12 23:11:12.878763,0,0.85,2.61963,188,"{'id': 6252, 'active': 1, 'created_date': '2025-07-22', 'version': '2RECA', 'act_yard_cut_wt': '32.65', 'knit_style_base': 2908, 'foreign_id': 8409, 'roll_size': '250', 'target_yard_cut_wt': '34.5', 'created_time': '15:34:58.196167', 'modified': '2025-08-05 10:24:30.970851', 'price': '0.85'}",Required,19,1,,16000,Open,,,K2507078,72,8903.0,,,45261
33438,72,2025-10-30,lbs,0,2025-10-30,6246,6464,1,,4,6246,2025-08-11,2025-07-22 15:25:51.228211,,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B4313A', 'foreign_id': 4695, 'active': 1, 'id': 2906}",72,,2025-07-22 15:25:51.228211,,2025-08-27 14:59:27.899229,0,0.85,2.65072,187,"{'modified': '2025-06-25 14:32:03.126273', 'price': '0.85', 'target_yard_cut_wt': '34.5', 'created_time': '09:15:21.22787', 'roll_size': '250', 'foreign_id': 8304, 'knit_style_base': 2906, 'act_yard_cut_wt': '34.20', 'created_date': '2025-06-11', 'version': '3REC', 'id': 6165, 'active': 1}",Complete,19,1,,6250,Open,,,K2507077,72,8902.0,,,45301
33435,9,,lbs,907.6,2025-09-05,11510.9,6462,1,,8039.9,12360.1,2025-08-04,2025-07-22 15:06:15.405159,58.4,,,"{'active': 1, 'id': 2399, 'foreign_id': 4015, 'base_style': '3009OW', 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",9,,2025-07-22 15:06:15.405159,,2025-09-10 16:01:21.152669,0,0.40,1.26,120,"{'target_yard_cut_wt': '7.80', 'created_time': '14:20:06.0442', 'modified': '2023-09-29 08:09:09.117619', 'price': '0.40', 'foreign_id': 6167, 'roll_size': '50', 'act_yard_cut_wt': '8.36', 'knit_style_base': 2399, 'active': 1, 'id': 4333, 'created_date': '2023-03-10', 'version': '0'}",Required,1,1,4.0,20400,Open,,,K2507075,9,,,,
33419,72,2025-09-30,lbs,741,2025-09-30,6022.8,6459,1,,253,6747,2025-08-18,2025-07-22 13:19:59.762285,16.8,,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4613A', 'active': 1, 'id': 3296, 'foreign_id': 5193}",72,,2025-07-22 13:19:59.762285,,2025-09-12 10:16:34.984245,0,0.85,1.17902,159,"{'price': '0.85', 'modified': '2025-08-19 15:39:27.26394', 'created_time': '14:24:53.470355', 'target_yard_cut_wt': '15.0', 'roll_size': '250', 'foreign_id': 7962, 'knit_style_base': 3296, 'act_yard_cut_wt': '15.35', 'version': '1', 'created_date': '2025-01-13', 'active': 1, 'id': 5884}",Required,19,1,,7000,Open,,,K2507072,72,8898.0,,,45288
33418,72,2025-09-30,lbs,,2025-09-30,4032.7,6458,1,,0,4016,2025-09-01,2025-07-22 13:18:54.292149,16.7,,,"{'id': 3295, 'active': 1, 'foreign_id': 5192, 'base_style': 'C1B4612A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,,2025-07-22 13:18:54.292149,,2025-09-04 16:36:10.243433,0,0.85,1.33299,46,"{'version': '1', 'created_date': '2025-01-13', 'active': 1, 'id': 5883, 'knit_style_base': 3295, 'act_yard_cut_wt': '13.95', 'roll_size': '250', 'foreign_id': 7961, 'price': '0.85', 'modified': '2025-03-28 11:34:59.827905', 'created_time': '14:01:01.997911', 'target_yard_cut_wt': '15.5'}",Required,19,1,,4000,Open,,,K2507071,72,8897.0,,,45369
33416,5,2025-09-30,lbs,,2025-09-30,3049.9,6456,1,,89.5999999999999,2910.4,2025-09-01,2025-07-22 12:27:05.941208,139.5,,,"{'base_style': 'C1B4033', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2550, 'active': 1, 'foreign_id': 4210}",72,,2025-07-22 12:27:05.941208,,2025-09-11 23:36:11.289275,0,0.85,1.41946,147,"{'foreign_id': 8073, 'roll_size': '250', 'target_yard_cut_wt': '17.67', 'created_time': '09:51:48.352835', 'modified': '2025-06-20 10:20:28.729633', 'price': '0.85', 'active': 1, 'id': 5977, 'created_date': '2025-03-06', 'version': '1B', 'act_yard_cut_wt': '18.05', 'knit_style_base': 2550}",Required,19,1,,3000,Open,,,K2507069,72,8894.0,,,45426
33415,72,2025-09-30,lbs,0,2025-09-30,2581.3,6455,1,,0,2529.7,2025-09-01,2025-07-22 12:25:13.841161,51.6,,,"{'id': 2972, 'active': 1, 'foreign_id': 4782, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B3917'}",72,,2025-07-22 12:25:13.841161,,2025-09-04 12:21:13.107787,0,0.85,2.0686,,"{'modified': '2025-09-04 13:40:53.952093', 'price': '0.85', 'target_yard_cut_wt': '22.60', 'created_time': '09:04:29.967529', 'roll_size': '250', 'foreign_id': 8222, 'knit_style_base': 2972, 'act_yard_cut_wt': '22.50', 'created_date': '2025-05-09', 'version': '1B', 'id': 6097, 'active': 1}",Required,19,1,,2500,Open,,,K2507068,72,8893.0,,,
33414,72,2025-09-30,lbs,588,2025-09-30,943.3,6454,1,,1769.6,1480.4,2025-09-01,2025-07-22 12:23:46.525485,50.9,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'C1B4038', 'foreign_id': 4219, 'id': 2559, 'active': 1}",72,,2025-07-22 12:23:46.525485,,2025-09-12 22:01:12.382274,0,0.85,1.59985,,"{'version': '1C', 'created_date': '2025-02-13', 'active': 1, 'id': 5942, 'knit_style_base': 2559, 'act_yard_cut_wt': '17.55', 'roll_size': '250', 'foreign_id': 8031, 'price': '0.85', 'modified': '2025-03-11 13:09:27.489492', 'created_time': '13:47:18.111835', 'target_yard_cut_wt': '15'}",Required,19,1,,3250,Open,,,K2507067,72,8892.0,,,
33413,72,2025-12-01,lbs,,2025-12-01,,6453,1,,6500,0,2025-08-04,2025-07-22 11:58:31.000893,,,,"{'foreign_id': 5224, 'id': 3323, 'active': 1, 'base_style': 'CEE4638A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING'}",72,,2025-07-22 11:58:31.000893,,2025-07-22 11:59:02.431652,0,1.25,3.74796,,"{'version': '1', 'created_date': '2025-02-03', 'id': 5926, 'active': 1, 'knit_style_base': 3323, 'act_yard_cut_wt': '18.80', 'roll_size': '250', 'foreign_id': 8008, 'price': '1.25', 'modified': '2025-04-15 10:31:43.217661', 'created_time': '12:19:42.104693', 'target_yard_cut_wt': '19'}",Required,19,1,,6500,Open,,,K2507066,72,8891.0,,,
33412,72,2025-12-01,lbs,,2025-12-01,,6452,1,,7000,0,2025-08-11,2025-07-22 11:56:53.47588,,,,"{'foreign_id': 4720, 'active': 1, 'id': 2923, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4317A'}",72,,2025-07-22 11:56:53.47588,,2025-07-22 11:57:41.306147,0,1.25,1.70192,,"{'roll_size': '250', 'foreign_id': 8032, 'price': '1.25', 'modified': '2025-07-07 08:24:01.46942', 'created_time': '14:00:15.979014', 'target_yard_cut_wt': '28.00', 'version': '1L', 'created_date': '2025-02-13', 'active': 1, 'id': 5943, 'knit_style_base': 2923, 'act_yard_cut_wt': '29.25'}",Required,19,1,,7000,Open,,,K2507065,72,8890.0,,,
33411,72,2025-12-01,lbs,,2025-12-01,,6451,1,,6000,0,2025-08-11,2025-07-22 11:55:25.665199,,,,"{'foreign_id': 2671, 'active': 1, 'id': 1385, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'C1B3194'}",72,,2025-07-22 11:55:25.665199,,2025-07-22 11:56:01.172835,0,0.85,2.70297,,"{'knit_style_base': 1385, 'act_yard_cut_wt': '12.90', 'version': '1D', 'created_date': '2024-08-28', 'active': 1, 'id': 5580, 'price': '0.85', 'modified': '2025-07-03 13:22:02.783181', 'created_time': '11:30:52.823056', 'target_yard_cut_wt': '14.00', 'roll_size': '250', 'foreign_id': 7613}",Required,19,1,,6000,Open,,,K2507064,72,8889.0,,,
33394,72,2025-08-08,lbs,1258.3,2025-08-08,1618.5,6449,1,,0,2839.7,2025-07-22,2025-07-21 15:41:24.613149,37.1,,,"{'foreign_id': 5245, 'id': 3341, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CT4648'}",72,,2025-07-21 15:41:24.613149,,2025-08-18 08:56:10.300458,0,0.65,4.61,77,"{'act_yard_cut_wt': '7.65', 'knit_style_base': 3341, 'active': 1, 'id': 5962, 'version': '0', 'created_date': '2025-02-24', 'created_time': '11:07:11.619526', 'target_yard_cut_wt': '7.85', 'price': '0.65', 'modified': '2025-06-26 12:04:52.829075', 'foreign_id': 8055, 'roll_size': '50'}",Complete,19,1,,2400,Open,,,K2507062,72,8888.0,,,45213
33393,72,2025-07-25,lbs,53.5,2025-07-25,6935.1,6448,1,,0,6974.2,2025-07-22,2025-07-21 15:28:51.0754,14.4,"Greige for 80"" and 84"" ",,"{'id': 3478, 'active': 1, 'foreign_id': 5424, 'base_style': 'CT4785', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,,2025-07-21 15:28:51.0754,,2025-09-11 21:46:09.7116,0,1.05,1.060106,87,"{'target_yard_cut_wt': '3.9', 'created_time': '15:11:07.968165', 'modified': '2025-09-05 10:34:26.512055', 'price': '1.05', 'foreign_id': 8396, 'roll_size': '52', 'act_yard_cut_wt': '4.05', 'knit_style_base': 3478, 'id': 6242, 'active': 1, 'created_date': '2025-07-18', 'version': '1'}",Complete,19,1,,6760,Open,,,K2507061,72,,,,45212
33392,72,2025-08-08,lbs,0,2025-08-08,1439.80,6447,1,,1299.33,1400.67,2025-07-21,2025-07-21 14:47:52.623615,39.13,,,"{'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT2552', 'active': 1, 'id': 67, 'foreign_id': 1236}",72,,2025-07-21 14:47:52.623615,,2025-08-26 22:41:09.138845,0,0.85,2.71414,13,"{'knit_style_base': 67, 'act_yard_cut_wt': '19.40', 'version': '1L', 'created_date': '2024-10-04', 'active': 1, 'id': 5685, 'price': '0.85', 'modified': '2025-09-02 13:37:19.888668', 'created_time': '13:39:34.069682', 'target_yard_cut_wt': '19.0', 'roll_size': '50', 'foreign_id': 7737}",Required,19,1,,2700,Open,,,K2507060,72,8887.0,,,45275
33391,72,2025-08-08,lbs,,2025-08-08,1525.6,6446,1,,495,1505.0,2025-07-21,2025-07-21 14:45:18.547991,20.6,,,"{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT1577', 'id': 210, 'active': 1, 'foreign_id': 161}",72,,2025-07-21 14:45:18.547991,,2025-08-12 15:01:12.266889,0,0.85,1.36086,,"{'act_yard_cut_wt': '29.80', 'knit_style_base': 210, 'active': 1, 'id': 6131, 'created_date': '2025-05-23', 'version': '1B', 'target_yard_cut_wt': '29.20', 'created_time': '11:55:31.969294', 'modified': '2025-08-18 14:26:51.611751', 'price': '0.85', 'foreign_id': 8262, 'roll_size': '250'}",Required,19,1,,2000,Open,,,K2507059,72,8886.0,,,
33385,80,,lbs,,2025-08-05,93.5,6445,1,,0,72.1,2025-07-29,2025-07-21 14:10:01.058741,21.4,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CEE4780B', 'foreign_id': 5427, 'id': 3481, 'active': 1}",80,,2025-07-21 14:10:01.058741,,2025-08-12 09:46:11.019756,0,1.25,2.497696,123,"{'id': 6245, 'active': 1, 'created_date': '2025-07-21', 'version': '1', 'act_yard_cut_wt': '33.75', 'knit_style_base': 3481, 'foreign_id': 8399, 'roll_size': '50', 'target_yard_cut_wt': '34.5', 'created_time': '13:45:56.531691', 'modified': '2025-08-26 16:56:47.204021', 'price': '1.25'}",Required,16,1,,50,Open,,,K2507058,80,8885.0,,,45211
33378,72,,lbs,,2025-11-28,4690.3,6443,1,,11358.5,4641.5,2025-07-21,2025-07-21 10:54:12.404064,48.8,,,"{'active': 1, 'id': 1761, 'foreign_id': 3216, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5092'}",72,,2025-07-21 10:54:12.404064,,2025-09-10 18:36:16.08889,0,1.00,1.2,136,"{'price': '1.00', 'modified': '2024-10-09 12:39:27.139531', 'created_time': '15:47:38.897507', 'target_yard_cut_wt': '8.00', 'roll_size': '80', 'foreign_id': 6617, 'knit_style_base': 1761, 'act_yard_cut_wt': '7.60', 'version': '1', 'created_date': '2023-08-22', 'active': 1, 'id': 4708}",Complete,19,1,,16000,Open,,,K2507056,72,8883.0,,,45208
33365,80,,lbs,,2025-08-05,,6442,1,,35,0,2025-07-28,2025-07-18 15:27:09.521495,,,,"{'active': 1, 'id': 3477, 'foreign_id': 5423, 'base_style': 'CEE4763A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",80,,2025-07-18 15:27:09.521495,,2025-09-12 09:34:00.477332,0,1.25,2.307349,123,"{'act_yard_cut_wt': None, 'knit_style_base': 3477, 'id': 6239, 'active': 1, 'created_date': '2025-07-18', 'version': '1', 'target_yard_cut_wt': '27.0', 'created_time': '14:50:46.014621', 'modified': '2025-09-02 08:56:38.138142', 'price': '1.25', 'foreign_id': 8393, 'roll_size': '35'}",Required,16,1,,35,Open,,,K2507055,80,8882.0,,,45206
33319,72,2025-09-30,lbs,,2025-09-30,8678.2,6435,1,,13985.9,8514.1,2025-07-17,2025-07-16 15:46:48.62762,164.1,,,"{'active': 1, 'id': 3254, 'foreign_id': 5146, 'base_style': 'C1B4571A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",72,,2025-07-16 15:46:48.62762,,2025-09-08 21:21:12.035621,0,0.85,1.60364,223,"{'roll_size': '250', 'foreign_id': 8380, 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'created_date': '2025-07-11', 'version': '1N', 'id': 6229, 'active': 1, 'knit_style_base': 3254, 'act_yard_cut_wt': '23.95'}",Complete,19,1,,22500,Open,,,K2507048,72,8871.0,,,45190
33318,72,2025-09-30,lbs,480,2025-09-30,14838.2,6434,1,,7601.8,14898.2,2025-07-17,2025-07-16 15:45:01.503383,435.0,,,"{'base_style': 'C1B4571A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 3254, 'foreign_id': 5146}",72,,2025-07-16 15:45:01.503383,,2025-09-09 16:36:09.635208,0,0.85,1.60364,222,"{'roll_size': '250', 'foreign_id': 8380, 'modified': '2025-07-30 14:20:42.638229', 'price': '0.85', 'target_yard_cut_wt': '24.70', 'created_time': '15:57:32.748858', 'created_date': '2025-07-11', 'version': '1N', 'id': 6229, 'active': 1, 'knit_style_base': 3254, 'act_yard_cut_wt': '23.95'}",Complete,19,1,,22500,Open,,,K2507047,72,8870.0,,,45189
