job,uom,qty_G00,requested_date,quoted_date,knitter,qty_shipped,id,updated_by,seconds,instructions,sched_done_dt,balance,knit_start,sched_enter_dt,qty_received,created_date,note,internal_notes,knit_style_base,close_dt,created_by,machine,unit_cost_yarn,knit_version,knit_price,modified,costing_exception_overridden,customer_service_rep,active,ship_to_processor,schedule_status,sched_enter_by,split_from,serial_number,status,ship_to,qty_ordered,sched_done_by,purchase_order,related_dye_order_plan,bki
33649,lbs,18.2,2025-08-08,,1,,6499,10,,Celanese,,1.8,2025-08-05,2025-07-31 11:33:06.994887,18.2,2025-07-31 11:33:06.994887,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5522', 'foreign_id': 5448, 'id': 3501, 'active': 1}",,80,17,3.835791,"{'knit_style_base': 3501, 'act_yard_cut_wt': None, 'created_date': '2025-07-30', 'version': '0', 'id': 6281, 'active': 1, 'modified': '2025-08-05 09:03:09.881673', 'price': None, 'target_yard_cut_wt': '7', 'created_time': '12:05:02.673628', 'roll_size': '20', 'foreign_id': 8440}",0.01,2025-08-08 17:56:09.3886,0,2,1,,Required,80,,K2507112,Open,,20,,,,45268
33647,lbs,43.8,2025-08-08,,1,,6497,10,,Celanese,,0,2025-08-05,2025-07-31 11:28:07.752173,43.8,2025-07-31 11:28:07.752173,,,"{'foreign_id': 5446, 'id': 3499, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5520'}",,80,17,1.62435,"{'created_date': '2025-07-30', 'version': '0', 'active': 1, 'id': 6279, 'knit_style_base': 3499, 'act_yard_cut_wt': None, 'roll_size': '20', 'foreign_id': 8438, 'modified': '2025-08-05 09:02:39.812621', 'price': '0.00', 'target_yard_cut_wt': '9', 'created_time': '12:00:37.777007'}",0.01,2025-08-11 18:31:11.037156,0,2,1,,Required,80,,K2507110,Open,,40,,,,45266
33646,lbs,51.9,2025-08-08,,1,,6496,10,,Celanese,,48.1,2025-08-05,2025-07-31 11:24:22.014866,51.9,2025-07-31 11:24:22.014866,,,"{'foreign_id': 5445, 'id': 3498, 'active': 1, 'base_style': 'CF5519', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,80,17,1.51671,"{'price': '0.00', 'modified': '2025-08-05 09:02:24.624607', 'created_time': '11:59:22.928105', 'target_yard_cut_wt': '9', 'roll_size': '20', 'foreign_id': 8437, 'knit_style_base': 3498, 'act_yard_cut_wt': None, 'version': '0', 'created_date': '2025-07-30', 'active': 1, 'id': 6278}",0.01,2025-08-11 18:46:08.344046,0,2,1,,Required,80,,K2507109,Open,,100,,,,45265
33645,lbs,46.3,2025-08-08,,1,,6495,10,,Celanese,,0,2025-08-05,2025-07-31 11:21:10.299305,46.3,2025-07-31 11:21:10.299305,,,"{'base_style': 'CF5518', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'foreign_id': 5444, 'active': 1, 'id': 3497}",,80,17,1.51671,"{'foreign_id': 8436, 'roll_size': '20', 'created_time': '11:55:02.915819', 'target_yard_cut_wt': '9', 'price': '0.00', 'modified': '2025-08-05 09:02:02.953153', 'id': 6277, 'active': 1, 'version': '0', 'created_date': '2025-07-30', 'act_yard_cut_wt': None, 'knit_style_base': 3497}",0.01,2025-08-11 19:16:12.307685,0,2,1,,Required,80,,K2507108,Open,,40,,,,45263
33631,lbs,603,2025-09-26,,1,2414.6,6494,9,23,,,1297.4,2025-08-18,2025-07-30 14:56:45.347576,3017.6,2025-07-30 14:56:45.347576,,,"{'foreign_id': 1080, 'id': 391, 'active': 1, 'base_style': 'BK 5425', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,9,37,4.0691,"{'foreign_id': 2918, 'roll_size': '65', 'created_time': '13:19:09.588416', 'target_yard_cut_wt': '29.70', 'price': '0.50', 'modified': '2024-09-24 12:19:13.362903', 'active': 1, 'id': 1772, 'version': '1', 'created_date': '2020-08-26', 'act_yard_cut_wt': '30.00', 'knit_style_base': 391}",0.50,2025-09-12 20:46:09.822135,0,1,1,3.0,Required,9,,K2507107,Open,,4315,,4600002032,8945.0,
33626,lbs,,2025-08-08,,1,,6492,80,,,,50,2025-08-06,2025-07-30 13:36:18.076822,0,2025-07-30 13:36:18.076822,,,"{'id': 3495, 'active': 1, 'foreign_id': 5442, 'base_style': 'CEE4794A', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,80,123,3.718678,"{'active': 1, 'id': 6273, 'created_date': '2025-07-29', 'version': '1', 'act_yard_cut_wt': None, 'knit_style_base': 3495, 'foreign_id': 8432, 'roll_size': '50', 'target_yard_cut_wt': '37.7', 'created_time': '15:13:10.372038', 'modified': '2025-07-30 13:39:21.732504', 'price': '1.25'}",1.25,2025-09-12 09:34:19.185551,0,16,1,,Required,80,,K2507105,Open,,50,,,8944.0,45258
33619,lbs,,2025-08-08,,1,63.8,6491,80,17.5,,,3.7,2025-08-04,2025-07-30 10:44:59.785399,46.3,2025-07-30 10:44:59.785399,,,"{'foreign_id': 5407, 'active': 1, 'id': 3466, 'base_style': 'C1B4771A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",,80,195,3.454072,"{'created_time': '15:22:29.671029', 'target_yard_cut_wt': '29.0', 'price': '0.85', 'modified': '2025-08-18 13:33:55.596267', 'foreign_id': 8363, 'roll_size': '50', 'act_yard_cut_wt': '31.05', 'knit_style_base': 3466, 'active': 1, 'id': 6217, 'version': '1', 'created_date': '2025-07-07'}",0.85,2025-08-12 09:31:12.251413,0,16,1,,Required,80,,K2507104,Open,,50,,,8942.0,45257
33617,lbs,,2025-08-15,,1,,6489,80,,,,50,2025-08-08,2025-07-30 10:30:01.473836,0,2025-07-30 10:30:01.473836,,,"{'foreign_id': 5391, 'active': 1, 'id': 3457, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'CEE4750A'}",,80,123,2.469445,"{'created_date': '2025-06-30', 'version': '1', 'active': 1, 'id': 6202, 'knit_style_base': 3457, 'act_yard_cut_wt': None, 'roll_size': '50', 'foreign_id': 8346, 'modified': '2025-07-30 09:41:30.737705', 'price': '1.25', 'target_yard_cut_wt': '26.2', 'created_time': '16:05:42.518775'}",1.25,2025-07-30 10:33:48.491567,0,16,1,,Required,80,,K2507102,Open,,50,,,8940.0,45255
33581,lbs,,2025-08-12,,1,,6488,80,,,,50,2025-08-08,2025-07-29 11:20:27.040106,0,2025-07-29 11:20:27.040106,,,"{'foreign_id': 5440, 'active': 1, 'id': 3493, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'base_style': 'CEE4739A'}",,80,123,2.122996,"{'act_yard_cut_wt': None, 'knit_style_base': 3493, 'id': 6268, 'active': 1, 'created_date': '2025-07-25', 'version': '1', 'target_yard_cut_wt': '27.0', 'created_time': '09:08:06.420505', 'modified': '2025-08-14 08:30:28.300465', 'price': '1.25', 'foreign_id': 8425, 'roll_size': '50'}",1.25,2025-09-12 09:33:58.390923,0,16,1,,Required,80,,K2507101,Open,,50,,,8935.0,45252
33557,lbs,818,2025-08-29,2025-08-29,1,7497.8,6486,52,24.6,,,7708.8,2025-07-28,2025-07-28 12:16:51.152332,8291.2,2025-07-28 12:16:51.152332,,,"{'base_style': 'CMR4344', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 2947, 'active': 1, 'foreign_id': 4751}",,72,33,1.6134,"{'foreign_id': 8429, 'roll_size': '100', 'created_time': '11:29:48.398462', 'target_yard_cut_wt': '16.4', 'price': '0.85', 'modified': '2025-07-28 12:06:03.942436', 'active': 1, 'id': 6271, 'version': '3A', 'created_date': '2025-07-28', 'act_yard_cut_wt': '16.25', 'knit_style_base': 2947}",0.85,2025-09-12 18:31:12.72488,0,19,1,,Complete,72,,K2507099,Open,,16000,,,8931.0,45251
33540,lbs,0,2025-08-29,2025-08-29,1,4103.4,6485,72,,,,1096.6,2025-07-28,2025-07-25 16:09:12.028082,4103.4,2025-07-25 16:09:12.028082,,,"{'foreign_id': 5424, 'id': 3478, 'active': 1, 'base_style': 'CT4785', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None}",,72,109,1.06,"{'target_yard_cut_wt': '3.9', 'created_time': '15:11:07.968165', 'modified': '2025-09-05 10:34:26.512055', 'price': '1.05', 'foreign_id': 8396, 'roll_size': '52', 'act_yard_cut_wt': '4.05', 'knit_style_base': 3478, 'active': 1, 'id': 6242, 'created_date': '2025-07-18', 'version': '1'}",1.05,2025-08-21 09:56:09.824448,0,19,1,,Complete,72,,K2507098,Open,,5200,,,,45249
33532,lbs,,2025-09-30,2025-09-30,1,,6482,72,,,,2000,2025-08-04,2025-07-25 14:16:46.638371,0,2025-07-25 14:16:46.638371,,,"{'base_style': 'CT2913', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'id': 1181, 'active': 1, 'foreign_id': 2408}",,72,,1.8665,"{'version': '2DL', 'created_date': '2025-07-25', 'id': 6269, 'active': 1, 'knit_style_base': 1181, 'act_yard_cut_wt': '24.36', 'roll_size': '250', 'foreign_id': 8427, 'price': '0.85', 'modified': '2025-07-25 14:10:36.942199', 'created_time': '14:10:36.942199', 'target_yard_cut_wt': '18.25'}",0.85,2025-08-11 12:41:47.648051,0,19,1,,Required,72,,K2507095,Open,,2000,,,8928.0,45246
33482,lbs,,2025-10-03,,1,,6479,5,,,,23250,2025-09-17,2025-07-23 13:48:25.405046,0,2025-07-23 13:48:25.405046,,,"{'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'DFF446J', 'active': 1, 'id': 765, 'foreign_id': 716}",,9,44,7.35,"{'created_date': '2024-01-31', 'version': 'B', 'active': 1, 'id': 5107, 'knit_style_base': 765, 'act_yard_cut_wt': '10.22', 'roll_size': '50', 'foreign_id': 7079, 'modified': '2025-09-11 08:36:31.101736', 'price': '0.75', 'target_yard_cut_wt': '8.75', 'created_time': '15:49:41.0976'}",0.75,2025-09-08 22:02:16.310655,0,1,1,1.0,Required,9,,K2507092,Open,,23250,,,,
33479,lbs,3178.4,2025-08-29,,1,2938.6,6477,9,317.1,,,0,2025-08-15,2025-07-23 13:36:03.742402,5834.7,2025-07-23 13:36:03.742402,,,"{'base_style': '71246', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL', 'foreign_id': 495, 'id': 614, 'active': 1}",,9,115,7.85144,"{'roll_size': '50', 'foreign_id': 8159, 'modified': '2025-07-25 12:58:44.90066', 'price': '0.80', 'target_yard_cut_wt': '11.00', 'created_time': '11:36:16.78898', 'created_date': '2025-04-08', 'version': 'BB', 'id': 6051, 'active': 1, 'knit_style_base': 614, 'act_yard_cut_wt': '12.05'}",0.80,2025-09-10 13:26:10.138403,0,1,1,1.0,Required,9,,K2507090,Open,,5600,,,,
33450,lbs,,2025-08-29,,1,,6466,9,,,,300,2025-08-04,2025-07-22 16:17:10.053679,0,2025-07-22 16:17:10.053679,,,"{'foreign_id': 305, 'active': 1, 'id': 666, 'base_style': 'DFF505R', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL'}",,9,65,10.26295,"{'target_yard_cut_wt': '11.00', 'created_time': '13:13:53.875266', 'modified': '2025-09-10 12:27:16.671166', 'price': '1.05', 'foreign_id': 8423, 'roll_size': '50', 'act_yard_cut_wt': '8.3', 'knit_style_base': 666, 'active': 1, 'id': 6266, 'created_date': '2025-07-24', 'version': 'F'}",1.05,2025-09-12 09:33:55.107254,0,1,1,1.0,Required,9,,K2507079,Open,,300,,,,
33439,lbs,732,2025-10-30,2025-10-30,1,12394.7,6465,72,655.9,,,3529.2,2025-08-11,2025-07-22 15:41:58.656072,12470.8,2025-07-22 15:41:58.656072,,,"{'foreign_id': 4699, 'id': 2908, 'active': 1, 'base_style': 'C1B4312A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",,72,188,2.61963,"{'foreign_id': 8409, 'roll_size': '250', 'target_yard_cut_wt': '34.5', 'created_time': '15:34:58.196167', 'modified': '2025-08-05 10:24:30.970851', 'price': '0.85', 'id': 6252, 'active': 1, 'created_date': '2025-07-22', 'version': '2RECA', 'act_yard_cut_wt': '32.65', 'knit_style_base': 2908}",0.85,2025-09-12 23:11:12.878763,0,19,1,,Required,72,,K2507078,Open,,16000,,,8903.0,45261
33438,lbs,0,2025-10-30,2025-10-30,1,6246,6464,72,,,,4,2025-08-11,2025-07-22 15:25:51.228211,6246,2025-07-22 15:25:51.228211,,,"{'base_style': 'C1B4313A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'active': 1, 'id': 2906, 'foreign_id': 4695}",,72,187,2.65072,"{'knit_style_base': 2906, 'act_yard_cut_wt': '34.20', 'version': '3REC', 'created_date': '2025-06-11', 'id': 6165, 'active': 1, 'price': '0.85', 'modified': '2025-06-25 14:32:03.126273', 'created_time': '09:15:21.22787', 'target_yard_cut_wt': '34.5', 'roll_size': '250', 'foreign_id': 8304}",0.85,2025-08-27 14:59:27.899229,0,19,1,,Complete,72,,K2507077,Open,,6250,,,8902.0,45301
33435,lbs,907.6,2025-09-05,,1,11510.9,6462,9,58.4,,,8039.9,2025-08-04,2025-07-22 15:06:15.405159,12360.1,2025-07-22 15:06:15.405159,,,"{'foreign_id': 4015, 'id': 2399, 'active': 1, 'base_style': '3009OW', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'NSAP - NATIONAL SAFETY APPAREL'}",,9,120,1.26,"{'foreign_id': 6167, 'roll_size': '50', 'created_time': '14:20:06.0442', 'target_yard_cut_wt': '7.80', 'price': '0.40', 'modified': '2023-09-29 08:09:09.117619', 'active': 1, 'id': 4333, 'version': '0', 'created_date': '2023-03-10', 'act_yard_cut_wt': '8.36', 'knit_style_base': 2399}",0.40,2025-09-10 16:01:21.152669,0,1,1,4.0,Required,9,,K2507075,Open,,20400,,,,
33419,lbs,993,2025-09-30,2025-09-30,1,6022.8,6459,72,16.8,,,1,2025-08-18,2025-07-22 13:19:59.762285,6999,2025-07-22 13:19:59.762285,,,"{'id': 3296, 'active': 1, 'foreign_id': 5193, 'base_style': 'C1B4613A', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC'}",,72,159,1.17902,"{'active': 1, 'id': 5884, 'version': '1', 'created_date': '2025-01-13', 'act_yard_cut_wt': '15.35', 'knit_style_base': 3296, 'foreign_id': 7962, 'roll_size': '250', 'created_time': '14:24:53.470355', 'target_yard_cut_wt': '15.0', 'price': '0.85', 'modified': '2025-08-19 15:39:27.26394'}",0.85,2025-09-13 06:31:14.261834,0,19,1,,Required,72,,K2507072,Open,,7000,,,8898.0,45288
33418,lbs,,2025-09-30,2025-09-30,1,4032.7,6458,72,16.7,,,0,2025-09-01,2025-07-22 13:18:54.292149,4016,2025-07-22 13:18:54.292149,,,"{'base_style': 'C1B4612A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 5192, 'id': 3295, 'active': 1}",,72,46,1.33299,"{'price': '0.85', 'modified': '2025-03-28 11:34:59.827905', 'created_time': '14:01:01.997911', 'target_yard_cut_wt': '15.5', 'roll_size': '250', 'foreign_id': 7961, 'knit_style_base': 3295, 'act_yard_cut_wt': '13.95', 'version': '1', 'created_date': '2025-01-13', 'active': 1, 'id': 5883}",0.85,2025-09-04 16:36:10.243433,0,19,1,,Required,72,,K2507071,Open,,4000,,,8897.0,45369
33416,lbs,,2025-09-30,2025-09-30,1,3049.9,6456,5,139.5,,,89.5999999999999,2025-09-01,2025-07-22 12:27:05.941208,2910.4,2025-07-22 12:27:05.941208,,,"{'id': 2550, 'active': 1, 'foreign_id': 4210, 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4033'}",,72,147,1.41946,"{'version': '1B', 'created_date': '2025-03-06', 'id': 5977, 'active': 1, 'knit_style_base': 2550, 'act_yard_cut_wt': '18.05', 'roll_size': '250', 'foreign_id': 8073, 'price': '0.85', 'modified': '2025-06-20 10:20:28.729633', 'created_time': '09:51:48.352835', 'target_yard_cut_wt': '17.67'}",0.85,2025-09-11 23:36:11.289275,0,19,1,,Required,72,,K2507069,Open,,3000,,,8894.0,45426
33415,lbs,0,2025-09-30,2025-09-30,1,2581.3,6455,72,51.6,,,0,2025-09-01,2025-07-22 12:25:13.841161,2529.7,2025-07-22 12:25:13.841161,,,"{'foreign_id': 4782, 'active': 1, 'id': 2972, 'base_style': 'C1B3917', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None}",,72,,2.0686,"{'act_yard_cut_wt': '22.50', 'knit_style_base': 2972, 'id': 6097, 'active': 1, 'created_date': '2025-05-09', 'version': '1B', 'target_yard_cut_wt': '22.60', 'created_time': '09:04:29.967529', 'modified': '2025-09-04 13:40:53.952093', 'price': '0.85', 'foreign_id': 8222, 'roll_size': '250'}",0.85,2025-09-04 12:21:13.107787,0,19,1,,Required,72,,K2507068,Open,,2500,,,8893.0,
33414,lbs,588,2025-09-30,2025-09-30,1,943.3,6454,72,50.9,,,1769.6,2025-09-01,2025-07-22 12:23:46.525485,1480.4,2025-07-22 12:23:46.525485,,,"{'active': 1, 'id': 2559, 'foreign_id': 4219, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'C1B4038'}",,72,,1.59985,"{'modified': '2025-03-11 13:09:27.489492', 'price': '0.85', 'target_yard_cut_wt': '15', 'created_time': '13:47:18.111835', 'roll_size': '250', 'foreign_id': 8031, 'knit_style_base': 2559, 'act_yard_cut_wt': '17.55', 'created_date': '2025-02-13', 'version': '1C', 'id': 5942, 'active': 1}",0.85,2025-09-12 22:01:12.382274,0,19,1,,Required,72,,K2507067,Open,,3250,,,8892.0,
33413,lbs,,2025-12-01,2025-12-01,1,,6453,72,,,,6500,2025-08-04,2025-07-22 11:58:31.000893,0,2025-07-22 11:58:31.000893,,,"{'foreign_id': 5224, 'id': 3323, 'active': 1, 'base_style': 'CEE4638A', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING'}",,72,,3.74796,"{'roll_size': '250', 'foreign_id': 8008, 'modified': '2025-04-15 10:31:43.217661', 'price': '1.25', 'target_yard_cut_wt': '19', 'created_time': '12:19:42.104693', 'created_date': '2025-02-03', 'version': '1', 'id': 5926, 'active': 1, 'knit_style_base': 3323, 'act_yard_cut_wt': '18.80'}",1.25,2025-07-22 11:59:02.431652,0,19,1,,Required,72,,K2507066,Open,,6500,,,8891.0,
33412,lbs,,2025-12-01,2025-12-01,1,,6452,72,,,,7000,2025-08-11,2025-07-22 11:56:53.47588,0,2025-07-22 11:56:53.47588,,,"{'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4317A', 'active': 1, 'id': 2923, 'foreign_id': 4720}",,72,,1.70192,"{'active': 1, 'id': 5943, 'created_date': '2025-02-13', 'version': '1L', 'act_yard_cut_wt': '29.25', 'knit_style_base': 2923, 'foreign_id': 8032, 'roll_size': '250', 'target_yard_cut_wt': '28.00', 'created_time': '14:00:15.979014', 'modified': '2025-07-07 08:24:01.46942', 'price': '1.25'}",1.25,2025-07-22 11:57:41.306147,0,19,1,,Required,72,,K2507065,Open,,7000,,,8890.0,
33411,lbs,,2025-12-01,2025-12-01,1,,6451,72,,,,6000,2025-08-11,2025-07-22 11:55:25.665199,0,2025-07-22 11:55:25.665199,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'base_style': 'C1B3194', 'foreign_id': 2671, 'active': 1, 'id': 1385}",,72,,2.70297,"{'price': '0.85', 'modified': '2025-07-03 13:22:02.783181', 'created_time': '11:30:52.823056', 'target_yard_cut_wt': '14.00', 'roll_size': '250', 'foreign_id': 7613, 'knit_style_base': 1385, 'act_yard_cut_wt': '12.90', 'version': '1D', 'created_date': '2024-08-28', 'id': 5580, 'active': 1}",0.85,2025-07-22 11:56:01.172835,0,19,1,,Required,72,,K2507064,Open,,6000,,,8889.0,
33394,lbs,1258.3,2025-08-08,2025-08-08,1,1618.5,6449,72,37.1,,,0,2025-07-22,2025-07-21 15:41:24.613149,2839.7,2025-07-21 15:41:24.613149,,,"{'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT4648', 'id': 3341, 'active': 1, 'foreign_id': 5245}",,72,77,4.61,"{'knit_style_base': 3341, 'act_yard_cut_wt': '7.65', 'created_date': '2025-02-24', 'version': '0', 'id': 5962, 'active': 1, 'modified': '2025-06-26 12:04:52.829075', 'price': '0.65', 'target_yard_cut_wt': '7.85', 'created_time': '11:07:11.619526', 'roll_size': '50', 'foreign_id': 8055}",0.65,2025-08-18 08:56:10.300458,0,19,1,,Complete,72,,K2507062,Open,,2400,,,8888.0,45213
33393,lbs,53.5,2025-07-25,2025-07-25,1,6935.1,6448,72,14.4,"Greige for 80"" and 84"" ",,0,2025-07-22,2025-07-21 15:28:51.0754,6974.2,2025-07-21 15:28:51.0754,,,"{'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CT4785', 'id': 3478, 'active': 1, 'foreign_id': 5424}",,72,87,1.060106,"{'version': '1', 'created_date': '2025-07-18', 'id': 6242, 'active': 1, 'knit_style_base': 3478, 'act_yard_cut_wt': '4.05', 'roll_size': '52', 'foreign_id': 8396, 'price': '1.05', 'modified': '2025-09-05 10:34:26.512055', 'created_time': '15:11:07.968165', 'target_yard_cut_wt': '3.9'}",1.05,2025-09-11 21:46:09.7116,0,19,1,,Complete,72,,K2507061,Open,,6760,,,,45212
33392,lbs,0,2025-08-08,2025-08-08,1,1439.80,6447,72,39.13,,,1299.33,2025-07-21,2025-07-21 14:47:52.623615,1400.67,2025-07-21 14:47:52.623615,,,"{'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'base_style': 'CT2552', 'foreign_id': 1236, 'id': 67, 'active': 1}",,72,13,2.71414,"{'act_yard_cut_wt': '19.40', 'knit_style_base': 67, 'active': 1, 'id': 5685, 'version': '1L', 'created_date': '2024-10-04', 'created_time': '13:39:34.069682', 'target_yard_cut_wt': '19.0', 'price': '0.85', 'modified': '2025-09-02 13:37:19.888668', 'foreign_id': 7737, 'roll_size': '50'}",0.85,2025-08-26 22:41:09.138845,0,19,1,,Required,72,,K2507060,Open,,2700,,,8887.0,45275
33391,lbs,,2025-08-08,2025-08-08,1,1525.6,6446,72,20.6,,,495,2025-07-21,2025-07-21 14:45:18.547991,1505.0,2025-07-21 14:45:18.547991,,,"{'base_style': 'CT1577', 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CTIC - CREATIVE TICKING', 'foreign_id': 161, 'id': 210, 'active': 1}",,72,,1.36086,"{'active': 1, 'id': 6131, 'created_date': '2025-05-23', 'version': '1B', 'act_yard_cut_wt': '29.80', 'knit_style_base': 210, 'foreign_id': 8262, 'roll_size': '250', 'target_yard_cut_wt': '29.20', 'created_time': '11:55:31.969294', 'modified': '2025-08-18 14:26:51.611751', 'price': '0.85'}",0.85,2025-08-12 15:01:12.266889,0,19,1,,Required,72,,K2507059,Open,,2000,,,8886.0,
33385,lbs,,2025-08-05,,1,93.5,6445,80,21.4,,,0,2025-07-29,2025-07-21 14:10:01.058741,72.1,2025-07-21 14:10:01.058741,,,"{'active': 1, 'id': 3481, 'foreign_id': 5427, 'qs_customer': 'CTIC - CREATIVE TICKING', 'created_time': None, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CEE4780B'}",,80,123,2.497696,"{'foreign_id': 8399, 'roll_size': '50', 'created_time': '13:45:56.531691', 'target_yard_cut_wt': '34.5', 'price': '1.25', 'modified': '2025-08-26 16:56:47.204021', 'id': 6245, 'active': 1, 'version': '1', 'created_date': '2025-07-21', 'act_yard_cut_wt': '33.75', 'knit_style_base': 3481}",1.25,2025-08-12 09:46:11.019756,0,16,1,,Required,80,,K2507058,Open,,50,,,8885.0,45211
33378,lbs,,2025-11-28,,1,4690.3,6443,72,48.8,,,11358.5,2025-07-21,2025-07-21 10:54:12.404064,4641.5,2025-07-21 10:54:12.404064,,,"{'foreign_id': 3216, 'id': 1761, 'active': 1, 'qs_custodianship': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'created_time': None, 'qs_customer': 'CFAB - CREATIVE FABRIC SERVICE, LLC', 'base_style': 'CF5092'}",,72,136,1.2,"{'target_yard_cut_wt': '8.00', 'created_time': '15:47:38.897507', 'modified': '2024-10-09 12:39:27.139531', 'price': '1.00', 'foreign_id': 6617, 'roll_size': '80', 'act_yard_cut_wt': '7.60', 'knit_style_base': 1761, 'id': 4708, 'active': 1, 'created_date': '2023-08-22', 'version': '1'}",1.00,2025-09-10 18:36:16.08889,0,19,1,,Complete,72,,K2507056,Open,,16000,,,8883.0,45208
